date,code,open,high,low,close,volume,turn,peTTM,psTTM,pcfNcfTTM,pbMRQ,roeAvg
2024-03-07,sh.600028,5.80250792,5.90255116,5.78431824,5.84798212,119908108.0,0.1263,12.373082,0.230124,410.382721,0.960485,
2024-03-08,sh.600028,5.82979244,5.88436148,5.76612856,5.87526664,114059185.0,0.1201,12.430811,0.231198,412.297415,0.964966,
2024-03-11,sh.600028,5.84798212,5.84798212,5.71155952,5.78431824,157915651.0,0.1663,12.238383,0.227619,405.915102,0.950028,
2024-03-12,sh.600028,5.76612856,5.76612856,5.56604208,5.57513692,196148420.0,0.2065,11.7958,0.219388,391.235782,0.915672,
2024-03-13,sh.600028,5.55694724,5.61151628,5.51147304,5.5933266,116291132.0,0.1224,11.834286,0.220103,392.512245,0.918659,
2024-03-14,sh.600028,5.61151628,5.69336984,5.57513692,5.65699048,124530510.0,0.1311,11.968985,0.222609,396.979864,0.929116,
2024-03-15,sh.600028,5.66608532,5.71155952,5.58423176,5.6388008,99667767.0,0.1049,11.930499,0.221893,395.703401,0.926128,
2024-03-18,sh.600028,5.64789564,5.67518016,5.60242144,5.6388008,95081426.0,0.1001,11.930499,0.221893,395.703401,0.926128,
2024-03-19,sh.600028,5.64789564,5.69336984,5.57513692,5.5933266,127927492.0,0.1347,11.834286,0.220103,392.512245,0.918659,
2024-03-20,sh.600028,5.5933266,5.71155952,5.53875756,5.67518016,115494796.0,0.1216,12.247967,0.227797,406.232976,0.950772,
2024-03-21,sh.600028,5.67518016,5.7297492,5.6388008,5.684275,70921784.0,0.0747,12.267595,0.228162,406.88399,0.952296,
2024-03-22,sh.600028,5.66608532,5.69336984,5.57513692,5.6388008,98100369.0,0.1033,12.169455,0.226337,403.628918,0.944678,
2024-03-25,sh.600028,5.61151628,5.7297492,5.60242144,5.66608532,153008328.0,0.1611,12.543841,0.236111,26.780067,0.941231,
2024-03-26,sh.600028,5.66608532,5.70246468,5.60242144,5.6388008,122214697.0,0.1287,12.483437,0.234974,26.65111,0.936699,
2024-03-27,sh.600028,5.62061112,5.69336984,5.61151628,5.65699048,91630118.0,0.0965,12.523707,0.235732,26.737081,0.93972,
2024-03-28,sh.600028,5.6388008,5.67518016,5.5933266,5.65699048,103583908.0,0.1091,12.523707,0.235732,26.737081,0.93972,
2024-03-29,sh.600028,5.64789564,5.85707696,5.64789564,5.81160276,187779647.0,0.1977,12.865994,0.242175,27.467837,0.965404,
2024-04-01,sh.600028,5.81160276,5.8206976,5.72065436,5.78431824,126560818.0,0.1333,12.805591,0.241038,27.33888,0.960871,
2024-04-02,sh.600028,5.7752234,5.93893052,5.76612856,5.88436148,167728834.0,0.1766,13.027071,0.245206,27.811723,0.97749,
2024-04-03,sh.600028,5.89345632,5.9571202,5.84798212,5.911646,150004520.0,0.1579,13.087475,0.246343,27.94068,0.982023,
2024-04-08,sh.600028,5.8661718,6.02078408,5.81160276,5.92074084,168926652.0,0.1779,13.107609,0.246722,27.983665,0.983533,
2024-04-09,sh.600028,5.9571202,5.96621504,5.7297492,5.75703372,172979248.0,0.1821,12.745187,0.239901,27.209923,0.956339,
2024-04-10,sh.600028,5.75703372,5.84798212,5.73884404,5.78431824,115077241.0,0.1212,12.805591,0.241038,27.33888,0.960871,
2024-04-11,sh.600028,5.78431824,5.85707696,5.74793888,5.80250792,102343404.0,0.1078,12.84586,0.241796,27.424852,0.963893,
2024-04-12,sh.600028,5.79341308,5.83888728,5.7752234,5.80250792,107597484.0,0.1133,12.84586,0.241796,27.424852,0.963893,
2024-04-15,sh.600028,5.81160276,6.06625828,5.79341308,6.0480686,218444368.0,0.23,13.389493,0.252028,28.585464,1.004685,
2024-04-16,sh.600028,6.01168924,6.16630152,5.96621504,6.07535312,223385537.0,0.2352,13.449897,0.253165,28.714421,1.009217,
2024-04-17,sh.600028,6.03897376,6.0480686,5.89345632,6.03897376,191095242.0,0.2012,13.369359,0.251649,28.542479,1.003174,
2024-04-18,sh.600028,5.96621504,6.03897376,5.911646,5.94802536,165702864.0,0.1745,13.168013,0.247859,28.112622,0.988066,
2024-04-19,sh.600028,5.93893052,6.15720668,5.93893052,6.06625828,248266416.0,0.2614,13.429763,0.252786,28.671436,1.007706,
2024-04-22,sh.600028,6.02987892,6.15720668,5.89345632,5.911646,220317188.0,0.232,13.087475,0.246343,27.94068,0.982023,
2024-04-23,sh.600028,5.911646,5.93893052,5.7752234,5.83888728,145852435.0,0.1536,12.926398,0.243311,27.596794,0.969936,
2024-04-24,sh.600028,5.89345632,5.92983568,5.83888728,5.90255116,96056757.0,0.1011,13.06734,0.245964,27.897694,0.980512,
2024-04-25,sh.600028,5.90255116,5.9571202,5.8661718,5.94802536,78423411.0,0.0826,13.168013,0.247859,28.112622,0.988066,
2024-04-26,sh.600028,5.9571202,6.03897376,5.92983568,5.94802536,143969322.0,0.1516,13.168013,0.247859,28.112622,0.988066,
2024-04-29,sh.600028,5.911646,5.92074084,5.67518016,5.69336984,320187600.0,0.3371,12.987891,0.237348,84.404747,0.913587,0.022337
2024-04-30,sh.600028,5.69336984,5.83888728,5.67518016,5.7752234,208023985.0,0.219,13.174618,0.240761,85.618234,0.926722,0.022337
2024-05-06,sh.600028,5.76612856,5.7752234,5.65699048,5.74793888,178607931.0,0.1881,13.112375,0.239623,85.213738,0.922343,0.022337
2024-05-07,sh.600028,5.73884404,5.80250792,5.72065436,5.79341308,123966317.0,0.1305,13.216112,0.241519,85.887897,0.92964,0.022337
2024-05-08,sh.600028,5.78431824,5.89345632,5.76612856,5.83888728,126175777.0,0.1329,13.31985,0.243415,86.562057,0.936937,0.022337
2024-05-09,sh.600028,5.85707696,5.88436148,5.80250792,5.81160276,121513339.0,0.1279,13.257607,0.242277,86.157561,0.932559,0.022337
2024-05-10,sh.600028,5.8206976,5.85707696,5.80250792,5.8206976,125549135.0,0.1322,13.278355,0.242657,86.292393,0.934019,0.022337
2024-05-13,sh.600028,5.8206976,5.85707696,5.7752234,5.81160276,111637147.0,0.1175,13.257607,0.242277,86.157561,0.932559,0.022337
2024-05-14,sh.600028,5.81160276,5.82979244,5.76612856,5.79341308,87501820.0,0.0921,13.216112,0.241519,85.887897,0.92964,0.022337
2024-05-15,sh.600028,5.78431824,5.80250792,5.74793888,5.75703372,60248752.0,0.0634,13.133123,0.240002,85.34857,0.923803,0.022337
2024-05-16,sh.600028,5.76612856,5.78431824,5.684275,5.7297492,107295515.0,0.113,13.07088,0.238865,84.944074,0.919425,0.022337
2024-05-17,sh.600028,5.7297492,5.76612856,5.69336984,5.76612856,94375316.0,0.0994,13.15387,0.240382,85.483402,0.925262,0.022337
2024-05-20,sh.600028,5.75703372,5.8661718,5.73884404,5.82979244,144269592.0,0.1519,13.299102,0.243036,86.427225,0.935478,0.022337
2024-05-21,sh.600028,5.80250792,5.81160276,5.76612856,5.78431824,91106074.0,0.0959,13.195365,0.24114,85.753065,0.928181,0.022337
2024-05-22,sh.600028,5.78431824,5.83888728,5.76612856,5.82979244,108708406.0,0.1145,13.299102,0.243036,86.427225,0.935478,0.022337
2024-05-23,sh.600028,5.8206976,5.82979244,5.74793888,5.79341308,101902275.0,0.1073,13.216112,0.241519,85.887897,0.92964,0.022337
2024-05-24,sh.600028,5.78431824,5.88436148,5.74793888,5.83888728,145619152.0,0.1533,13.31985,0.243415,86.562057,0.936937,0.022337
2024-05-27,sh.600028,5.83888728,5.97530988,5.83888728,5.92074084,128633631.0,0.1354,13.506576,0.246827,87.775543,0.950072,0.022337
2024-05-28,sh.600028,5.92983568,6.05716344,5.92074084,5.99349956,124042057.0,0.1306,13.672556,0.24986,88.854198,0.961747,0.022337
2024-05-29,sh.600028,5.98440472,6.05716344,5.9571202,6.02078408,97736181.0,0.1029,13.734798,0.250998,89.258694,0.966125,0.022337
2024-05-30,sh.600028,6.0025944,6.05716344,5.92983568,5.94802536,102479248.0,0.1079,13.568819,0.247965,88.180039,0.95445,0.022337
2024-05-31,sh.600028,5.9571202,5.97530988,5.8661718,5.8661718,104996212.0,0.1106,13.382092,0.244552,86.966552,0.941316,0.022337
2024-06-03,sh.600028,5.8206976,5.90255116,5.78431824,5.8206976,117452580.0,0.1237,13.278355,0.242657,86.292393,0.934019,0.022337
2024-06-04,sh.600028,5.78431824,5.8206976,5.73884404,5.75703372,124804302.0,0.1314,13.133123,0.240002,85.34857,0.923803,0.022337
2024-06-05,sh.600028,5.76612856,5.79341308,5.684275,5.69336984,117314628.0,0.1235,12.987891,0.237348,84.404747,0.913587,0.022337
2024-06-06,sh.600028,5.71155952,5.80250792,5.69336984,5.75703372,149617717.0,0.1575,13.133123,0.240002,85.34857,0.923803,0.022337
2024-06-07,sh.600028,5.7752234,5.79341308,5.69336984,5.72065436,122702198.0,0.1292,13.050133,0.238486,84.809242,0.917965,0.022337
2024-06-11,sh.600028,5.73884404,5.7752234,5.60242144,5.62061112,191192253.0,0.2013,12.821911,0.234315,83.326092,0.901912,0.022337
2024-06-12,sh.600028,5.62061112,5.67518016,5.57513692,5.65699048,140089059.0,0.1475,12.904901,0.235832,83.865419,0.907749,0.022337
2024-06-13,sh.600028,5.66608532,5.67518016,5.56604208,5.58423176,153359522.0,0.1615,12.738921,0.232799,82.786764,0.896074,0.022337
2024-06-14,sh.600028,5.57513692,5.60242144,5.52966272,5.5933266,287543436.0,0.3028,12.759669,0.233178,82.921596,0.897533,0.022337
2024-06-17,sh.600028,5.5478524,5.55694724,5.43871432,5.44780916,235239552.0,0.2477,12.42771,0.227111,80.764286,0.874183,0.022337
2024-06-18,sh.600028,5.46599884,5.49328336,5.39324012,5.47509368,127710691.0,0.1345,12.489952,0.228249,81.168782,0.878561,0.022337
2024-06-19,sh.600028,5.48418852,5.57513692,5.47509368,5.52056788,163112109.0,0.1717,12.593689,0.230145,81.842941,0.885858,0.022337
2024-06-20,sh.600028,5.52966272,5.62061112,5.52056788,5.61151628,171858594.0,0.181,12.801164,0.233936,83.19126,0.900452,0.022337
2024-06-21,sh.600028,5.60242144,5.6388008,5.53875756,5.58423176,169491527.0,0.1785,12.738921,0.232799,82.786764,0.896074,0.022337
2024-06-24,sh.600028,5.61151628,5.62061112,5.53875756,5.57513692,125780650.0,0.1324,12.718174,0.232419,82.651933,0.894615,0.022337
2024-06-25,sh.600028,5.60242144,5.6388008,5.5478524,5.55694724,136535852.0,0.1438,12.676679,0.231661,82.382269,0.891696,0.022337
2024-06-26,sh.600028,5.56604208,5.61151628,5.52056788,5.5933266,122673454.0,0.1292,12.759669,0.233178,82.921596,0.897533,0.022337
2024-06-27,sh.600028,5.58423176,5.62970596,5.56604208,5.60242144,120780978.0,0.1272,12.780416,0.233557,83.056428,0.898993,0.022337
2024-06-28,sh.600028,5.6388008,5.75703372,5.5933266,5.74793888,193602435.0,0.2039,13.112375,0.239623,85.213738,0.922343,0.022337
2024-07-01,sh.600028,5.7297492,5.83888728,5.72065436,5.81160276,142936241.0,0.1505,13.257607,0.242277,86.157561,0.932559,0.022337
2024-07-02,sh.600028,5.83888728,5.90255116,5.81160276,5.8661718,157891076.0,0.1663,13.382092,0.244552,86.966552,0.941316,0.022337
2024-07-03,sh.600028,5.8661718,5.89345632,5.81160276,5.84798212,126983995.0,0.1337,13.336228,0.243714,86.668498,0.93809,0.022337
2024-07-04,sh.600028,5.8661718,5.93893052,5.84798212,5.92074084,147775717.0,0.1556,13.502153,0.246746,87.7468,0.949761,0.022337
2024-07-05,sh.600028,5.92074084,5.9571202,5.81160276,5.84798212,159438378.0,0.1679,13.336228,0.243714,86.668498,0.93809,0.022337
2024-07-08,sh.600028,5.83888728,5.92983568,5.8206976,5.911646,140940307.0,0.1484,13.481413,0.246367,87.612012,0.948302,0.022337
2024-07-09,sh.600028,5.92074084,5.97530988,5.8661718,5.94802536,139590815.0,0.147,13.564375,0.247883,88.151163,0.954138,0.022337
2024-07-10,sh.600028,5.92983568,5.99349956,5.82979244,5.83888728,138500612.0,0.1458,13.315488,0.243335,86.53371,0.936631,0.022337
2024-07-11,sh.600028,5.8661718,5.87526664,5.79341308,5.83888728,141192830.0,0.1487,13.315488,0.243335,86.53371,0.936631,0.022337
2024-07-12,sh.600028,5.84798212,5.911646,5.81160276,5.8206976,134090233.0,0.1412,13.274006,0.242577,86.264135,0.933713,0.022337
2024-07-15,sh.600028,5.8206976,5.97530988,5.79341308,5.9571202,169550580.0,0.1785,13.585116,0.248262,88.28595,0.955597,0.022337
2024-07-16,sh.600028,5.9852694,6.097845,5.9571255,6.0884637,143831210.0,0.1514,13.460672,0.245988,87.477224,0.946843,0.022337
2024-07-17,sh.600028,6.0790824,6.1166076,6.004032,6.0321759,135138907.0,0.1423,13.336228,0.243714,86.668498,0.93809,0.022337
2024-07-18,sh.600028,6.0603198,6.1447515,6.0509385,6.1166076,156377623.0,0.1647,13.522894,0.247125,87.881587,0.95122,0.022337
2024-07-19,sh.600028,6.1166076,6.1541328,6.004032,6.097845,166191671.0,0.175,13.481413,0.246367,87.612012,0.948302,0.022337
2024-07-22,sh.600028,6.0697011,6.0884637,5.910219,6.0227946,146584113.0,0.1543,13.315488,0.243335,86.53371,0.936631,0.022337
2024-07-23,sh.600028,6.0134133,6.0790824,5.9946507,6.0321759,135414042.0,0.1426,13.336228,0.243714,86.668498,0.93809,0.022337
2024-07-24,sh.600028,6.0134133,6.285471,6.004032,6.2479458,228293697.0,0.2404,13.813263,0.252432,89.768615,0.971645,0.022337
2024-07-25,sh.600028,6.2573271,6.2760897,6.1541328,6.2385645,194657645.0,0.205,13.792522,0.252053,89.633828,0.970186,0.022337
2024-07-26,sh.600028,6.2291832,6.2573271,6.1166076,6.1728954,147621097.0,0.1554,13.647338,0.2494,88.690314,0.959973,0.022337
2024-07-29,sh.600028,6.1728954,6.285471,6.1353702,6.285471,135207151.0,0.1424,13.896225,0.253948,90.307766,0.97748,0.022337
2024-07-30,sh.600028,6.2573271,6.2667084,6.0321759,6.0697011,151769150.0,0.1598,13.419191,0.24523,87.207649,0.943925,0.022337
2024-07-31,sh.600028,6.0697011,6.1166076,5.9665068,6.0884637,211944279.0,0.2232,13.460672,0.245988,87.477224,0.946843,0.022337
2024-08-01,sh.600028,6.0790824,6.2104206,6.0603198,6.1541328,131782542.0,0.1388,13.605857,0.248642,88.420738,0.957056,0.022337
2024-08-02,sh.600028,6.1259889,6.2010393,6.0603198,6.1822767,97073758.0,0.1022,13.668078,0.249779,88.825101,0.961432,0.022337
2024-08-05,sh.600028,6.1447515,6.1447515,5.9852694,6.0415572,146616318.0,0.1544,13.356969,0.244093,86.803286,0.939548,0.022337
2024-08-06,sh.600028,6.0603198,6.097845,6.004032,6.0415572,95496076.0,0.1006,13.356969,0.244093,86.803286,0.939548,0.022337
2024-08-07,sh.600028,6.0321759,6.191658,6.0134133,6.1166076,109375911.0,0.1152,13.522894,0.247125,87.881587,0.95122,0.022337
2024-08-08,sh.600028,6.1447515,6.1822767,6.0884637,6.097845,62027618.0,0.0653,13.481413,0.246367,87.612012,0.948302,0.022337
2024-08-09,sh.600028,6.097845,6.1728954,6.0884637,6.1541328,66883566.0,0.0704,13.605857,0.248642,88.420738,0.957056,0.022337
2024-08-12,sh.600028,6.1541328,6.2385645,6.1259889,6.1635141,99584700.0,0.1049,13.626597,0.249021,88.555526,0.958514,0.022337
2024-08-13,sh.600028,6.1635141,6.2667084,6.1541328,6.2291832,93251231.0,0.0982,13.771782,0.251674,89.49904,0.968727,0.022337
2024-08-14,sh.600028,6.2198019,6.2573271,6.1822767,6.2385645,58991417.0,0.0621,13.792522,0.252053,89.633828,0.970186,0.022337
2024-08-15,sh.600028,6.2104206,6.2948523,6.191658,6.2760897,81430329.0,0.0857,13.875485,0.253569,90.172978,0.976022,0.022337
2024-08-16,sh.600028,6.285471,6.3417588,6.2291832,6.2667084,124517577.0,0.1311,13.854744,0.25319,90.038191,0.974563,0.022337
2024-08-19,sh.600028,6.2667084,6.379284,6.2573271,6.3042336,115984327.0,0.1221,13.937707,0.254706,90.577342,0.980398,0.022337
2024-08-20,sh.600028,6.285471,6.2948523,6.191658,6.2479458,88015965.0,0.0927,13.813263,0.252432,89.768615,0.971645,0.022337
2024-08-21,sh.600028,6.2385645,6.2667084,6.1541328,6.2573271,72221746.0,0.076,13.834004,0.252811,89.903403,0.973104,0.022337
2024-08-22,sh.600028,6.2385645,6.3699027,6.2104206,6.3229962,105746163.0,0.1113,13.979188,0.255464,90.846917,0.983316,0.022337
2024-08-23,sh.600028,6.3136149,6.4074279,6.2948523,6.3980466,97835107.0,0.103,14.145113,0.258496,91.925219,0.994988,0.022337
2024-08-26,sh.600028,6.4261905,6.4918596,6.3699027,6.4637157,136585649.0,0.1438,13.733712,0.262473,30.759787,1.012524,0.043702
2024-08-27,sh.600028,6.473097,6.754536,6.4637157,6.7357734,205901774.0,0.2168,14.311764,0.27352,32.054466,1.055141,0.043702
2024-08-28,sh.600028,6.7076295,6.7639173,6.6138165,6.660723,119407650.0,0.1257,14.152301,0.270473,31.697313,1.043385,0.043702
2024-08-29,sh.600028,6.6513417,6.7263921,6.4168092,6.4449531,156372085.0,0.1647,13.693846,0.261711,30.670499,1.009585,0.043702
2024-08-30,sh.600028,6.4261905,6.4918596,6.2948523,6.3886653,180830165.0,0.1904,13.574249,0.259425,30.402634,1.000768,0.043702
2024-09-02,sh.600028,6.3323775,6.5856726,6.3136149,6.5387661,164561123.0,0.1733,13.893175,0.26552,31.11694,1.024281,0.043702
2024-09-03,sh.600028,6.5200035,6.56691,6.2104206,6.2573271,175875914.0,0.1852,13.29519,0.254092,29.777616,0.980194,0.043702
2024-09-04,sh.600028,6.191658,6.2385645,6.097845,6.1822767,103761424.0,0.1093,13.135727,0.251044,29.420464,0.968438,0.043702
2024-09-05,sh.600028,6.2104206,6.2385645,6.0790824,6.1447515,122228207.0,0.1287,13.055996,0.24952,29.241887,0.962559,0.043702
2024-09-06,sh.600028,6.1447515,6.3042336,6.1353702,6.191658,85728765.0,0.0903,13.15566,0.251425,29.465108,0.969907,0.043702
2024-09-09,sh.600028,6.191658,6.2198019,5.9665068,5.9852694,141548337.0,0.149,12.717138,0.243044,28.482938,0.937577,0.043702
2024-09-10,sh.600028,5.9852694,6.1259889,5.9758881,6.097845,116664404.0,0.1228,12.956332,0.247616,29.018667,0.955211,0.043702
2024-09-11,sh.600028,6.0697011,6.0790824,5.7788808,5.910219,176713368.0,0.1861,12.557676,0.239997,28.125785,0.92582,0.043702
2024-09-12,sh.600028,5.9008377,5.9571255,5.8539312,5.9383629,98119005.0,0.1033,12.617474,0.24114,28.259717,0.930229,0.043702
2024-09-13,sh.600028,5.967189,6.015234,5.938362,5.947971,99900315.0,0.1052,12.338415,0.235806,27.6347,0.909655,0.043702
2024-09-18,sh.600028,5.967189,6.188196,5.967189,6.140151,109331331.0,0.1151,12.737071,0.243425,28.527582,0.939046,0.043702
2024-09-19,sh.600028,6.140151,6.168978,5.919144,6.072888,131665937.0,0.1386,12.597541,0.240759,28.215073,0.928759,0.043702
2024-09-20,sh.600028,6.05367,6.207414,6.05367,6.130542,141769491.0,0.1493,12.717138,0.243044,28.482938,0.937577,0.043702
2024-09-23,sh.600028,6.14976,6.284286,6.101715,6.226632,85530303.0,0.0901,12.916466,0.246854,28.929379,0.952272,0.043702
2024-09-24,sh.600028,6.313113,6.505293,6.24585,6.495684,158111820.0,0.1665,13.474585,0.25752,30.179413,0.99342,0.043702
2024-09-25,sh.600028,6.620601,6.716691,6.418812,6.457248,211493297.0,0.2227,13.394854,0.255997,30.000837,0.987542,0.043702
2024-09-26,sh.600028,6.476466,6.486075,6.361158,6.486075,191475786.0,0.2016,13.454653,0.257139,30.134769,0.99195,0.043702
2024-09-27,sh.600028,6.524511,6.524511,6.265068,6.399594,225603165.0,0.2375,13.275257,0.253711,29.732972,0.978724,0.043702
2024-09-30,sh.600028,6.428421,6.841608,6.418812,6.687864,524732523.0,0.5525,13.873242,0.265139,31.072295,1.022811,0.043702
2024-10-08,sh.600028,7.30284,7.341276,6.572556,6.745518,602787150.0,0.6347,13.992839,0.267425,31.34016,1.031628,0.043702
2024-10-09,sh.600028,6.7263,6.7263,6.322722,6.322722,355211645.0,0.374,13.115795,0.250663,29.37582,0.966968,0.043702
2024-10-10,sh.600028,6.399594,6.7263,6.389985,6.610992,319840879.0,0.3368,13.713779,0.262092,30.715143,1.011055,0.043702
2024-10-11,sh.600028,6.639819,6.735909,6.418812,6.486075,244773968.0,0.2577,13.454653,0.257139,30.134769,0.99195,0.043702
2024-10-14,sh.600028,6.610992,6.63021,6.466857,6.53412,182196125.0,0.1918,13.554317,0.259044,30.35799,0.999298,0.043702
2024-10-15,sh.600028,6.486075,6.486075,6.34194,6.34194,178261032.0,0.1877,13.15566,0.251425,29.465108,0.969907,0.043702
2024-10-16,sh.600028,6.293895,6.399594,6.265068,6.332331,136315154.0,0.1435,13.135727,0.251044,29.420464,0.968438,0.043702
2024-10-17,sh.600028,6.351549,6.409203,6.24585,6.24585,157877365.0,0.1662,12.956332,0.247616,29.018667,0.955211,0.043702
2024-10-18,sh.600028,6.255459,6.370767,6.188196,6.313113,196731652.0,0.2071,13.095862,0.250282,29.331175,0.965498,0.043702
2024-10-21,sh.600028,6.409203,6.43803,6.274677,6.293895,237685914.0,0.2503,13.055996,0.24952,29.241887,0.962559,0.043702
2024-10-22,sh.600028,6.293895,6.361158,6.274677,6.34194,153924210.0,0.1621,13.15566,0.251425,29.465108,0.969907,0.043702
2024-10-23,sh.600028,6.351549,6.361158,6.284286,6.332331,161485930.0,0.17,13.135727,0.251044,29.420464,0.968438,0.043702
2024-10-24,sh.600028,6.303504,6.322722,6.226632,6.236241,144542932.0,0.1522,12.936399,0.247235,28.974023,0.953742,0.043702
2024-10-25,sh.600028,6.236241,6.236241,6.178587,6.197805,112205589.0,0.1181,12.856668,0.245711,28.795446,0.947864,0.043702
2024-10-28,sh.600028,6.159369,6.188196,6.111324,6.188196,153004067.0,0.1611,12.836735,0.24533,28.750802,0.946394,0.043702
2024-10-29,sh.600028,6.072888,6.082497,5.976798,5.986407,281948483.0,0.2969,14.652711,0.243884,-58.687971,0.925633,0.054461
2024-10-30,sh.600028,5.986407,6.005625,5.928753,5.947971,156245067.0,0.1645,14.558633,0.242318,-58.311163,0.91969,0.054461
2024-10-31,sh.600028,5.95758,5.986407,5.919144,5.938362,151855017.0,0.1599,14.535113,0.241927,-58.21696,0.918204,0.054461
2024-11-01,sh.600028,5.947971,6.063279,5.938362,6.034452,224292942.0,0.2362,14.770309,0.245841,-59.158982,0.933062,0.054461
2024-11-04,sh.600028,6.034452,6.044061,5.938362,5.996016,167204622.0,0.1761,14.676231,0.244275,-58.782174,0.927119,0.054461
2024-11-05,sh.600028,5.996016,6.044061,5.95758,6.034452,191059848.0,0.2012,14.770309,0.245841,-59.158982,0.933062,0.054461
2024-11-06,sh.600028,6.024843,6.111324,6.005625,6.034452,218884820.0,0.2305,14.770309,0.245841,-59.158982,0.933062,0.054461
2024-11-07,sh.600028,6.034452,6.140151,6.005625,6.130542,196704642.0,0.2071,15.005505,0.249756,-60.101004,0.94792,0.054461
2024-11-08,sh.600028,6.14976,6.178587,6.072888,6.082497,187519382.0,0.1974,14.887907,0.247799,-59.629993,0.940491,0.054461
2024-11-11,sh.600028,6.034452,6.044061,5.967189,5.986407,174981981.0,0.1842,14.652711,0.243884,-58.687971,0.925633,0.054461
2024-11-12,sh.600028,5.95758,6.015234,5.938362,5.938362,161139846.0,0.1697,14.535113,0.241927,-58.21696,0.918204,0.054461
2024-11-13,sh.600028,5.938362,6.034452,5.928753,5.996016,138917014.0,0.1463,14.676231,0.244275,-58.782174,0.927119,0.054461
2024-11-14,sh.600028,5.986407,6.092106,5.976798,6.024843,200456236.0,0.2111,14.74679,0.24545,-59.06478,0.931576,0.054461
2024-11-15,sh.600028,6.015234,6.130542,5.996016,6.072888,204662984.0,0.2155,14.864388,0.247407,-59.535791,0.939005,0.054461
2024-11-18,sh.600028,6.082497,6.197805,6.072888,6.111324,216905692.0,0.2284,14.958466,0.248973,-59.9126,0.944948,0.054461
2024-11-19,sh.600028,6.130542,6.140151,6.015234,6.044061,178021352.0,0.1874,14.793829,0.246233,-59.253185,0.934548,0.054461
2024-11-20,sh.600028,6.024843,6.120933,6.015234,6.092106,139359118.0,0.1467,14.911427,0.24819,-59.724196,0.941977,0.054461
2024-11-21,sh.600028,6.082497,6.120933,6.063279,6.082497,93197275.0,0.0981,14.887907,0.247799,-59.629993,0.940491,0.054461
2024-11-22,sh.600028,6.082497,6.120933,6.024843,6.024843,137277472.0,0.1445,14.74679,0.24545,-59.06478,0.931576,0.054461
2024-11-25,sh.600028,6.05367,6.188196,6.034452,6.082497,209483198.0,0.2206,14.887907,0.247799,-59.629993,0.940491,0.054461
2024-11-26,sh.600028,6.044061,6.120933,5.976798,6.111324,139289890.0,0.1467,14.958466,0.248973,-59.9126,0.944948,0.054461
2024-11-27,sh.600028,6.111324,6.130542,6.072888,6.130542,126679424.0,0.1336,14.989459,0.249489,-60.036732,0.946906,0.054461
2024-11-28,sh.600028,6.120933,6.168978,6.101715,6.14976,115904360.0,0.1222,15.036447,0.250271,-60.224935,0.949874,0.054461
2024-11-29,sh.600028,6.159369,6.178587,6.111324,6.111324,127803439.0,0.1348,14.94247,0.248707,-59.848529,0.943938,0.054461
2024-12-02,sh.600028,6.092106,6.101715,6.044061,6.063279,160189776.0,0.1689,14.824997,0.246751,-59.378022,0.936517,0.054461
2024-12-03,sh.600028,6.063279,6.101715,6.034452,6.101715,135805575.0,0.1432,14.918975,0.248316,-59.754428,0.942454,0.054461
2024-12-04,sh.600028,6.101715,6.24585,6.082497,6.226632,296081687.0,0.3122,15.224403,0.253399,-60.977747,0.961748,0.054461
2024-12-05,sh.600028,6.197805,6.217023,6.120933,6.140151,126470909.0,0.1333,15.012953,0.24988,-60.130834,0.94839,0.054461
2024-12-06,sh.600028,6.120933,6.197805,6.120933,6.159369,119178142.0,0.1257,15.059942,0.250662,-60.319037,0.951359,0.054461
2024-12-09,sh.600028,6.14976,6.226632,6.120933,6.217023,131222903.0,0.1384,15.200909,0.253008,-60.883645,0.960264,0.054461
2024-12-10,sh.600028,6.265068,6.293895,6.188196,6.188196,164668708.0,0.1736,15.130425,0.251835,-60.601341,0.955811,0.054461
2024-12-11,sh.600028,6.188196,6.217023,6.168978,6.188196,103105099.0,0.1087,15.130425,0.251835,-60.601341,0.955811,0.054461
2024-12-12,sh.600028,6.197805,6.226632,6.178587,6.207414,126065488.0,0.1329,15.177414,0.252617,-60.789544,0.958779,0.054461
2024-12-13,sh.600028,6.178587,6.188196,6.092106,6.111324,220032124.0,0.232,14.94247,0.248707,-59.848529,0.943938,0.054461
2024-12-16,sh.600028,6.111324,6.217023,6.111324,6.197805,166124797.0,0.1752,15.15392,0.252226,-60.695442,0.957295,0.054461
2024-12-17,sh.600028,6.178587,6.265068,6.168978,6.188196,133820266.0,0.1411,15.130425,0.251835,-60.601341,0.955811,0.054461
2024-12-18,sh.600028,6.207414,6.303504,6.207414,6.255459,158983391.0,0.1676,15.294886,0.254572,-61.260051,0.9662,0.054461
2024-12-19,sh.600028,6.236241,6.293895,6.188196,6.207414,123185917.0,0.1299,15.177414,0.252617,-60.789544,0.958779,0.054461
2024-12-20,sh.600028,6.217023,6.226632,6.130542,6.130542,132952415.0,0.1402,14.989459,0.249489,-60.036732,0.946906,0.054461
2024-12-23,sh.600028,6.140151,6.303504,6.140151,6.284286,255275708.0,0.2692,15.36537,0.255746,-61.542356,0.970653,0.054461
2024-12-24,sh.600028,6.24585,6.389985,6.236241,6.351549,181170097.0,0.191,15.529831,0.258483,-62.201066,0.981042,0.054461
