code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600690,2024-10-30,2024-09-30,0.142420,0.076052,0.308457,15436312794.430000,1.982546,,9384063334.00,6254501095.00
sh.600690,2025-03-28,2024-12-31,0.174433,0.068451,0.277970,19575612501.680000,1.997367,284582637563.470000,9382913334.00,6254501095.00
sh.600760,2025-04-29,2025-03-31,0.024891,0.073849,0.126460,430809640.780000,1.127995,,2755699513.00,2744736813.00
sh.600760,2025-08-26,2025-06-30,0.065517,0.077380,0.122528,1131941918.950000,1.056730,14628337068.600000,2755699513.00,2748185991.00
sh.600760,2025-10-30,2025-09-30,0.070005,0.066418,0.118283,1368649563.800000,1.036204,,2835094714.00,2748185991.00
sh.600760,2024-04-30,2024-03-31,0.046321,0.075243,0.120938,714287677.140000,1.118224,,2755699513.00,2744736813.00
sh.600760,2024-08-29,2024-06-30,0.105004,0.074687,0.125266,1615079936.900000,1.136711,,2755699513.00,2744736813.00
sh.600760,2024-10-31,2024-09-30,0.117080,0.071436,0.124803,1807146895.150000,0.892908,,2755699513.00,2744736813.00
sh.600760,2025-04-01,2024-12-31,0.210992,0.079671,0.124657,3412895593.420000,1.231617,42590654078.550000,2755699513.00,2744736813.00
sh.600809,2025-04-30,2025-03-31,0.181760,0.402816,0.787981,6655583906.210000,10.351158,,1219964222.00,1219964222.00
sh.600809,2025-08-29,2025-06-30,0.240860,0.355671,0.766500,8523288032.840000,10.113468,23875020141.380000,1219964222.00,1219964222.00
sh.600809,2025-10-31,2025-09-30,0.310185,0.347770,0.760997,11450125486.020000,10.080148,,1219964222.00,1219964222.00
sh.600809,2024-04-26,2024-03-31,0.202229,0.408556,0.774609,6266473249.600000,9.739238,,1219964222.00,1219964222.00
sh.600809,2024-08-28,2024-06-30,0.286248,0.370357,0.766888,8424222322.690000,9.902566,22659364621.040000,1219964222.00,1219964222.00
sh.600809,2024-10-31,2024-09-30,0.367918,0.362309,0.760312,11361151470.780000,10.128890,,1219964222.00,1219964222.00
sh.600809,2025-04-30,2024-12-31,0.391204,0.340260,0.762026,12253094625.740000,10.035445,35874662835.640000,1219964222.00,1219964222.00
sh.600887,2025-04-30,2025-03-31,0.087415,0.150134,0.376676,4945152820.090000,1.163095,,6365900705.00,6334469759.00
sh.600887,2025-08-29,2025-06-30,0.135246,0.117122,0.360452,7235443552.610000,1.284070,61318461095.960000,6325360667.00,6293929721.00
sh.600887,2025-10-31,2025-09-30,0.190448,0.115342,0.353229,10420055459.210000,1.266407,,6325360667.00,6293929721.00
sh.600887,2024-04-30,2024-03-31,0.105167,0.183436,0.357919,5954854662.180000,2.000650,,6366098705.00,6305094159.00
sh.600887,2024-08-30,2024-06-30,0.141394,0.126860,0.347846,7572997510.870000,1.830713,59124768181.310000,6366098705.00,6305094159.00
sh.600887,2024-10-31,2024-09-30,0.198029,0.122804,0.348066,10896767162.200000,1.871976,,6365962305.00,6305094159.00
sh.600887,2025-04-30,2024-12-31,0.158413,0.073347,0.338793,8463710355.650000,1.327834,114120632145.600000,6365900705.00,6334469759.00
sh.600900,2025-04-30,2025-03-31,0.024317,0.310924,0.529767,5290454546.730000,1.377656,,24468217716.00,24007256503.00
sh.600900,2025-08-30,2025-06-30,0.062649,0.361948,0.561225,13282623660.270000,1.397114,,24468217716.00,24007256503.00
sh.600900,2025-10-31,2025-09-30,0.130706,0.434361,0.624772,28555477836.950000,1.334961,,24468217716.00,24007256503.00
sh.600900,2024-04-30,2024-03-31,0.019498,0.260611,0.481379,4076193444.810000,1.127704,,24468217716.00,24007256503.00
sh.600900,2024-08-31,2024-06-30,0.057512,0.332778,0.523760,11583452369.910000,1.214605,,24468217716.00,24007256503.00
sh.600900,2024-10-31,2024-09-30,0.136119,0.427819,0.611917,28377539149.340000,1.378934,,24468217716.00,24007256503.00
sh.600900,2025-04-30,2024-12-31,0.157895,0.389744,0.591341,32930199395.190000,1.328097,84284868956.060000,24468217716.00,24007256503.00
sh.600930,2025-06-27,2025-03-31,0.027298,0.326696,0.482139,3145470934.000000,0.249824,9628119935.000000,36000000000.00,
sh.600930,2025-08-27,2025-06-30,0.057154,0.339174,0.500213,6782333540.000000,0.245801,19996646085.000000,36000000000.00,
sh.600930,2025-10-29,2025-09-30,0.065117,0.283914,0.451860,8369541659.000000,0.212024,,41714285714.00,2505175252.00
sh.600930,2025-06-27,2024-03-31,,0.352496,0.524961,2920880826.000000,0.265348,8286280017.000000,36000000000.00,
sh.600930,2024-08-30,2024-06-30,0.068905,0.379811,0.539478,6552896429.000000,0.271243,17253032332.000000,36000000000.00,
sh.600930,2025-10-29,2024-09-30,,0.325382,0.498220,8114464962.000000,0.253764,,36000000000.00,
sh.600930,2025-03-25,2024-12-31,0.093033,0.279077,0.461004,9479613711.000000,0.245307,33967750888.000000,36000000000.00,
sh.601012,2025-04-30,2025-03-31,-0.023873,-0.106240,-0.041823,-1450437565.920000,-1.016547,,7578049736.00,7578042190.00
sh.601012,2025-08-23,2025-06-30,-0.043121,-0.079181,-0.008162,-2598193935.310000,-0.785988,32813146398.680000,7578050192.00,7578042646.00
sh.601012,2025-10-31,2025-09-30,-0.057551,-0.067830,0.012142,-3453559769.080000,-0.730459,,7578060130.00,7578052584.00
