date,code,open,high,low,close,volume,turn,peTTM,psTTM,pcfNcfTTM,pbMRQ
2015-01-27,sh.603899,8.15147296,8.15147296,8.15147296,8.15147296,65400.0,0.109,31.077676,3.69192,-232.796701,7.445728
2015-01-28,sh.603899,8.96489872,8.96489872,8.96489872,8.96489872,19100.0,0.031833,34.17888,4.060333,-256.027206,8.188728
2015-01-29,sh.603899,9.86009744,9.86009744,9.86009744,9.86009744,41300.0,0.068833,37.591846,4.465781,-281.593052,9.006422
2015-01-30,sh.603899,10.8456768,10.8456768,10.8456768,10.8456768,96800.0,0.161333,41.34939,4.912164,-309.740066,9.906671
2015-02-02,sh.603899,11.93024448,11.93024448,11.93024448,11.93024448,408100.0,0.680167,45.484329,5.403381,-340.714073,10.897338
2015-02-03,sh.603899,13.12240816,13.12240816,13.12240816,13.12240816,398600.0,0.664333,50.02948,5.943329,-374.760898,11.986285
2015-02-04,sh.603899,14.43507936,14.43507936,14.43507936,14.43507936,243850.0,0.406417,55.034069,6.537857,-412.249279,13.185307
2015-02-05,sh.603899,15.87686576,15.87686576,15.87686576,15.87686576,1051250.0,1.752083,60.530912,7.190863,-453.425041,14.502265
2015-02-06,sh.603899,16.354592,16.354592,14.2887488,14.2887488,9994196.0,16.656993,54.47618,6.471582,-408.070246,13.051645
2015-02-09,sh.603899,12.85987392,12.85987392,12.85987392,12.85987392,1017800.0,1.696333,49.028562,5.824423,-367.263221,11.746481
2015-02-10,sh.603899,11.57302576,12.70063184,11.57302576,12.10239808,24726065.0,41.210108,46.140668,5.481352,-345.630582,11.054586
2015-02-11,sh.603899,11.86138304,12.2229056,11.62467184,11.95606752,16377853.0,27.296422,45.582779,5.415076,-341.451549,10.920925
2015-02-12,sh.603899,11.9216368,12.02492896,11.71505248,11.83556,9516667.0,15.861112,45.123342,5.360497,-338.009993,10.810851
2015-02-13,sh.603899,11.88290224,12.1153096,11.8785984,11.99049824,10130807.0,16.884678,45.714047,5.430671,-342.434851,10.952375
2015-02-16,sh.603899,12.0292328,12.0292328,11.73226784,11.87429456,7311528.0,12.18588,45.271018,5.37804,-339.116207,10.846232
2015-02-17,sh.603899,11.90442144,11.99910592,11.78821776,11.82264848,5534619.0,9.224365,45.074116,5.354649,-337.641255,10.799057
2015-02-25,sh.603899,11.86138304,11.86138304,11.48694896,11.51707584,5859889.0,9.766482,43.909114,5.216251,-328.914451,10.519941
2015-02-26,sh.603899,11.51707584,11.83125616,11.49986048,11.73657168,5142905.0,8.571508,44.745947,5.315664,-335.183,10.720433
