date,code,open,high,low,close,volume
2025-02-25,sh.000852,6369.2758,6503.0066,6359.8362,6435.4284,29536637200.0
2025-02-26,sh.000852,6451.4018,6527.8463,6423.6032,6524.4057,30317641300.0
2025-02-27,sh.000852,6526.8107,6550.1,6395.9084,6499.5301,31196410100.0
2025-02-28,sh.000852,6460.9038,6468.7955,6252.0136,6270.4186,29555967500.0
2025-03-03,sh.000852,6291.0501,6382.0476,6240.5682,6273.6699,26694541200.0
2025-03-04,sh.000852,6218.8312,6364.121,6217.8102,6357.6277,22954848600.0
2025-03-05,sh.000852,6365.4316,6401.8307,6318.2868,6398.237,23896184700.0
2025-03-06,sh.000852,6438.159,6548.8545,6435.5431,6534.9711,30055477000.0
2025-03-07,sh.000852,6512.7324,6577.9511,6465.2639,6507.7645,30888880700.0
2025-03-10,sh.000852,6519.0281,6541.5929,6466.9027,6520.9725,25652211300.0
2025-03-11,sh.000852,6438.2445,6551.7341,6432.7582,6551.7341,25245521600.0
2025-03-12,sh.000852,6585.5954,6632.3876,6564.7159,6566.9679,28170557600.0
2025-03-13,sh.000852,6558.419,6570.8865,6405.7315,6466.8509,26682567700.0
2025-03-14,sh.000852,6463.9245,6575.8189,6428.2246,6571.1707,27632999400.0
2025-03-17,sh.000852,6585.8207,6609.8893,6557.6343,6589.5655,25208084100.0
2025-03-18,sh.000852,6605.043,6642.8565,6581.9646,6611.9263,23472656300.0
2025-03-19,sh.000852,6590.5553,6598.5082,6536.7163,6564.6767,21966299900.0
2025-03-20,sh.000852,6551.8204,6596.271,6528.8581,6535.0624,23190747700.0
2025-03-21,sh.000852,6507.9498,6531.7604,6389.6151,6405.611,25620533500.0
2025-03-24,sh.000852,6403.5651,6412.5184,6244.8682,6360.3412,25768458300.0
2025-03-25,sh.000852,6355.8136,6382.1882,6289.1242,6310.7641,23166378100.0
2025-03-26,sh.000852,6297.3288,6371.1014,6297.3288,6334.9077,20667951300.0
2025-03-27,sh.000852,6315.0972,6394.2102,6254.8872,6328.7665,19889470400.0
2025-03-28,sh.000852,6326.8127,6356.8035,6261.6855,6268.3214,19655352800.0
2025-03-31,sh.000852,6229.5555,6259.3642,6143.6495,6226.6488,20738202700.0
2025-04-01,sh.000852,6242.0714,6300.6658,6240.2035,6259.4838,18233221700.0
2025-04-02,sh.000852,6252.6304,6316.6356,6251.8519,6277.2533,15926642500.0
2025-04-03,sh.000852,6208.2877,6299.1645,6168.5351,6203.257,18369963000.0
2025-04-07,sh.000852,5811.5439,5905.573,5437.4532,5496.4427,27721482900.0
2025-04-08,sh.000852,5475.5599,5632.6405,5426.0341,5530.0189,30970151600.0
2025-04-09,sh.000852,5439.1767,5688.4848,5224.9734,5652.3303,30572403900.0
2025-04-10,sh.000852,5766.5051,5883.4593,5766.4063,5784.5853,27416184900.0
2025-04-11,sh.000852,5744.795,5923.1357,5743.078,5862.1876,22213916200.0
2025-04-14,sh.000852,5933.992,5979.902,5914.254,5938.5262,21658114100.0
2025-04-15,sh.000852,5938.5727,5949.8612,5872.2874,5914.0286,18304784800.0
2025-04-16,sh.000852,5897.2004,5903.1192,5758.6655,5835.348,19042390100.0
2025-04-17,sh.000852,5802.2927,5898.1785,5801.1198,5839.5639,17319670800.0
2025-04-18,sh.000852,5833.108,5855.6924,5793.7872,5831.6869,16444460300.0
2025-04-21,sh.000852,5826.6219,5952.7177,5802.8345,5952.6374,19271150000.0
2025-04-22,sh.000852,5947.1488,5974.317,5923.5885,5949.3123,20645707400.0
2025-04-23,sh.000852,5971.4728,6013.2752,5954.0266,5984.5833,21819615600.0
2025-04-24,sh.000852,5979.4063,5984.367,5897.6501,5920.4776,19979656400.0
2025-04-25,sh.000852,5927.316,5982.7147,5901.0766,5939.5021,19808766000.0
2025-04-28,sh.000852,5933.4191,5939.9584,5868.8716,5877.0566,19495089100.0
2025-04-29,sh.000852,5850.8273,5921.5557,5836.0307,5903.3812,18602339400.0
2025-04-30,sh.000852,5907.188,5972.655,5907.188,5950.1169,19545899800.0
2025-05-06,sh.000852,5993.3338,6102.9221,5993.3338,6102.9221,22020962300.0
2025-05-07,sh.000852,6171.607,6195.1394,6063.6435,6111.4946,23392295100.0
2025-05-08,sh.000852,6093.5595,6167.1462,6087.3724,6158.0774,20391582600.0
2025-05-09,sh.000852,6153.5288,6153.5288,6054.9347,6082.0817,18922128700.0
2025-05-12,sh.000852,6122.6686,6167.4606,6110.0218,6167.4606,19684721000.0
2025-05-13,sh.000852,6219.4535,6220.4448,6141.6803,6151.0098,20327421700.0
2025-05-14,sh.000852,6144.2464,6199.2987,6111.1119,6160.3697,21155908300.0
2025-05-15,sh.000852,6146.0016,6146.0016,6055.839,6057.0357,19052381400.0
2025-05-16,sh.000852,6042.2198,6098.8779,6042.2198,6068.1165,17639475900.0
2025-05-19,sh.000852,6073.2032,6100.8015,6009.9513,6095.3369,18471299000.0
2025-05-20,sh.000852,6097.3639,6154.9544,6078.2177,6146.0166,19295729400.0
2025-05-21,sh.000852,6137.0956,6141.7256,6109.9246,6132.1809,19655084200.0
2025-05-22,sh.000852,6113.2068,6146.2012,6062.5927,6066.1031,18639573700.0
2025-05-23,sh.000852,6060.5179,6099.2273,5989.6752,5989.6752,18492377400.0
2025-05-26,sh.000852,5991.8585,6038.8058,5981.8422,6028.7861,15598879400.0
2025-05-27,sh.000852,6019.5428,6023.1435,5971.3474,6008.4599,15794575800.0
2025-05-28,sh.000852,6006.8889,6023.8247,5972.1843,5984.4557,15910549400.0
2025-05-29,sh.000852,5980.8569,6091.9619,5980.8569,6089.5778,18937646600.0
2025-05-30,sh.000852,6075.4504,6075.4504,6016.8913,6026.5603,18691867100.0
2025-06-03,sh.000852,6009.1844,6086.6158,6008.5447,6070.0368,19176467200.0
2025-06-04,sh.000852,6067.8272,6124.703,6067.8272,6123.172,18695585000.0
2025-06-05,sh.000852,6125.8903,6174.8499,6101.8461,6167.0149,20607791900.0
2025-06-06,sh.000852,6164.4097,6169.5679,6137.5651,6152.8446,17833958200.0
2025-06-09,sh.000852,6161.1381,6226.383,6158.9031,6218.9637,19328363200.0
2025-06-10,sh.000852,6220.0416,6220.0416,6098.0886,6161.6919,22006048500.0
2025-06-11,sh.000852,6162.1568,6221.202,6162.1568,6186.5122,19764358000.0
2025-06-12,sh.000852,6171.5572,6202.7273,6151.0355,6192.22,19701874900.0
2025-06-13,sh.000852,6174.4316,6183.7141,6088.571,6106.0083,23688954700.0
2025-06-16,sh.000852,6089.9633,6151.5134,6089.9633,6147.46,19731093300.0
2025-06-17,sh.000852,6153.1473,6171.1652,6120.5704,6141.4684,20842728000.0
2025-06-18,sh.000852,6126.18,6143.2094,6086.6935,6135.3858,20410575500.0
2025-06-19,sh.000852,6127.9379,6146.6422,6028.7167,6048.2243,21221733600.0
2025-06-20,sh.000852,6039.9913,6061.8405,5997.5898,5999.5914,18085734200.0
2025-06-23,sh.000852,5966.4954,6083.5271,5965.6633,6078.2224,19355849000.0
2025-06-24,sh.000852,6082.7439,6194.666,6082.7439,6194.666,23345340300.0
2025-06-25,sh.000852,6196.1529,6282.1118,6194.1479,6276.1634,24755632500.0
2025-06-26,sh.000852,6272.4429,6310.5358,6244.7814,6247.791,25424649500.0
2025-06-27,sh.000852,6265.9234,6319.1607,6257.5869,6276.9373,24856335200.0
2025-06-30,sh.000852,6297.0769,6358.0255,6292.5142,6356.1813,23732297300.0
2025-07-01,sh.000852,6358.0599,6373.7679,6308.061,6373.7679,24353733000.0
2025-07-02,sh.000852,6358.8725,6358.8725,6284.9999,6309.4837,23858090300.0
2025-07-03,sh.000852,6306.7451,6349.1446,6295.2252,6342.638,21398076500.0
2025-07-04,sh.000852,6338.557,6375.0672,6292.1356,6312.1966,23813321000.0
2025-07-07,sh.000852,6305.0447,6333.5117,6303.8615,6327.139,21047736100.0
2025-07-08,sh.000852,6321.5525,6408.114,6318.5233,6407.6976,23512558300.0
2025-07-09,sh.000852,6412.1444,6431.0906,6375.0817,6390.4655,23617558900.0
2025-07-10,sh.000852,6385.213,6427.7388,6367.6599,6406.5677,24018338000.0
2025-07-11,sh.000852,6411.3135,6487.4401,6388.4023,6461.0997,28256128300.0
2025-07-14,sh.000852,6465.506,6474.9337,6443.555,6462.3051,24205780100.0
2025-07-15,sh.000852,6451.9971,6472.5274,6381.5572,6442.834,26986941100.0
2025-07-16,sh.000852,6440.5168,6487.8298,6433.5069,6462.063,22023002400.0
2025-07-17,sh.000852,6458.4136,6535.6713,6451.1529,6535.6713,22783164600.0
2025-07-18,sh.000852,6546.3622,6563.8171,6521.4998,6552.0741,23446171300.0
2025-07-21,sh.000852,6557.2514,6614.6058,6555.043,6612.2589,27659155200.0
2025-07-22,sh.000852,6607.8261,6642.235,6597.0477,6637.1035,30165999400.0
2025-07-23,sh.000852,6634.1232,6667.8582,6594.483,6607.22,29410927500.0
2025-07-24,sh.000852,6602.1685,6701.12,6602.1685,6701.12,28541821900.0
2025-07-25,sh.000852,6708.0802,6716.7031,6674.5409,6706.6098,26400479800.0
2025-07-28,sh.000852,6713.8176,6736.0794,6679.2113,6729.979,25274290400.0
2025-07-29,sh.000852,6724.315,6773.8843,6684.158,6773.8843,25926123600.0
2025-07-30,sh.000852,6758.3273,6770.8825,6662.9057,6718.4819,26817955900.0
2025-07-31,sh.000852,6701.156,6750.0775,6639.1227,6661.1862,27013867700.0
2025-08-01,sh.000852,6665.6417,6702.6788,6625.9283,6670.472,23248467000.0
2025-08-04,sh.000852,6637.839,6739.7254,6631.1242,6739.6936,21349152500.0
2025-08-05,sh.000852,6753.5266,6787.4806,6744.0721,6787.4806,22372467700.0
2025-08-06,sh.000852,6784.1749,6865.017,6774.033,6861.3091,25813388800.0
2025-08-07,sh.000852,6864.4456,6876.4968,6813.7736,6862.1497,26138960000.0
2025-08-08,sh.000852,6844.4385,6865.8379,6816.0939,6838.1299,25146567100.0
2025-08-11,sh.000852,6850.5717,6957.4039,6850.5717,6943.9366,26097024100.0
2025-08-12,sh.000852,6943.666,6963.8035,6894.8459,6963.611,26048986900.0
2025-08-13,sh.000852,6966.2732,7070.5036,6966.2732,7064.3339,29465387400.0
2025-08-14,sh.000852,7072.9027,7077.8092,6957.3966,6976.4875,31727293600.0
2025-08-15,sh.000852,6956.5078,7117.5099,6956.5078,7117.5009,30400522600.0
2025-08-18,sh.000852,7158.5311,7267.9813,7143.0663,7237.6018,37983126300.0
2025-08-19,sh.000852,7231.9301,7289.0315,7193.5945,7242.8494,34087904500.0
2025-08-20,sh.000852,7212.9697,7305.4613,7166.991,7305.4613,32475150300.0
2025-08-21,sh.000852,7318.7569,7343.1737,7215.338,7253.3429,32682289100.0
2025-08-22,sh.000852,7250.1914,7362.9396,7250.1914,7362.9396,32680749200.0
2025-08-25,sh.000852,7418.3462,7504.0091,7405.9392,7477.728,40845765500.0
2025-08-26,sh.000852,7457.77,7526.166,7435.3007,7476.4672,36368466100.0
2025-08-27,sh.000852,7488.9276,7565.3531,7336.5036,7336.5036,41675926500.0
2025-08-28,sh.000852,7331.1874,7447.1101,7216.7658,7447.1101,38146643500.0
2025-08-29,sh.000852,7449.8641,7477.2041,7380.8299,7438.6767,32764088100.0
2025-09-01,sh.000852,7475.0003,7502.5918,7424.3412,7501.1483,32422071200.0
2025-09-02,sh.000852,7498.4447,7499.6024,7258.5892,7313.8824,35043585300.0
2025-09-03,sh.000852,7336.3859,7361.0283,7182.2909,7206.8758,29028856800.0
2025-09-04,sh.000852,7214.7204,7254.9988,6939.6649,7041.1544,29762275400.0
2025-09-05,sh.000852,7046.9581,7248.5769,7017.9463,7245.667,28276593100.0
2025-09-08,sh.000852,7257.3316,7321.157,7220.5906,7311.0343,30781328900.0
2025-09-09,sh.000852,7287.4023,7315.9665,7198.3192,7226.0277,28244306100.0
2025-09-10,sh.000852,7214.2262,7296.001,7179.7573,7230.1678,25267415800.0
2025-09-11,sh.000852,7215.9279,7399.8854,7161.2808,7399.8854,29397514200.0
2025-09-12,sh.000852,7402.4173,7472.8736,7387.5886,7422.8844,31583879300.0
2025-09-15,sh.000852,7445.4982,7454.2951,7404.4955,7415.5711,30130776100.0
2025-09-16,sh.000852,7426.4093,7487.0662,7364.733,7483.6282,30901059000.0
2025-09-17,sh.000852,7478.408,7564.816,7461.4097,7554.8125,30170648500.0
2025-09-18,sh.000852,7552.2302,7665.9697,7393.1799,7476.402,39860010200.0
2025-09-19,sh.000852,7473.0215,7520.9193,7405.2905,7438.1887,29589587000.0
2025-09-22,sh.000852,7457.8861,7489.4784,7418.4645,7489.4784,27036260200.0
2025-09-23,sh.000852,7500.6181,7504.2308,7261.6656,7408.0691,31326028000.0
2025-09-24,sh.000852,7375.9106,7534.2223,7342.4699,7534.2223,27891276100.0
2025-09-25,sh.000852,7521.3165,7563.0794,7487.1194,7506.5124,26440371200.0
2025-09-26,sh.000852,7476.9372,7516.1106,7396.5847,7397.5894,25875025900.0
2025-09-29,sh.000852,7415.128,7517.1178,7376.9091,7497.8308,25868018400.0
2025-09-30,sh.000852,7525.6243,7592.9135,7524.9153,7574.9631,25517378500.0
2025-10-09,sh.000852,7623.2986,7671.171,7590.4725,7648.0523,30349138000.0
2025-10-10,sh.000852,7608.2917,7621.9758,7513.166,7533.8201,29042992200.0
2025-10-13,sh.000852,7250.5787,7535.2069,7250.5787,7519.7636,28840041100.0
2025-10-14,sh.000852,7580.3927,7611.8255,7342.5996,7373.1522,30441201300.0
2025-10-15,sh.000852,7384.0113,7484.0488,7315.4827,7483.449,24485396500.0
2025-10-16,sh.000852,7460.763,7472.7549,7378.2971,7401.8375,23464307000.0
2025-10-17,sh.000852,7395.8658,7426.2097,7176.9587,7185.4781,25432732500.0
2025-10-20,sh.000852,7259.4863,7301.9882,7196.2804,7239.1845,21857967600.0
2025-10-21,sh.000852,7257.1124,7350.9226,7236.6344,7344.0468,23725016500.0
2025-10-22,sh.000852,7304.964,7349.7969,7278.7127,7312.21,22732450300.0
2025-10-23,sh.000852,7292.3904,7319.5504,7192.416,7308.0992,23156897600.0
2025-10-24,sh.000852,7340.6692,7419.4072,7340.6692,7419.2352,24555995300.0
2025-10-27,sh.000852,7483.2951,7511.4144,7430.6195,7495.3831,26534474900.0
2025-10-28,sh.000852,7462.9114,7534.0514,7443.7011,7479.221,25180424900.0
2025-10-29,sh.000852,7481.2368,7569.117,7469.0703,7569.117,26584612900.0
2025-10-30,sh.000852,7560.5999,7569.1562,7476.7009,7485.0848,29738526900.0
2025-10-31,sh.000852,7480.6583,7583.0326,7480.6583,7506.6746,29974520600.0
2025-11-03,sh.000852,7507.3741,7539.3269,7417.2734,7538.1178,27824170500.0
2025-11-04,sh.000852,7523.6395,7523.6395,7387.3777,7435.7308,25167741300.0
2025-11-05,sh.000852,7332.1037,7490.9036,7332.1037,7464.8632,25854817800.0
2025-11-06,sh.000852,7482.9075,7551.8299,7466.7522,7551.8299,26361295900.0
2025-11-07,sh.000852,7519.7475,7581.5597,7492.9255,7541.878,26788866400.0
2025-11-10,sh.000852,7568.7514,7592.7574,7515.684,7563.2535,27436131700.0
2025-11-11,sh.000852,7579.9084,7598.9881,7530.1438,7540.791,26525073100.0
2025-11-12,sh.000852,7520.1786,7537.7609,7421.459,7486.3766,26696336300.0
2025-11-13,sh.000852,7483.6641,7604.8907,7475.5108,7590.5763,27563607300.0
2025-11-14,sh.000852,7527.8343,7591.3153,7502.7567,7502.7567,27197278300.0
2025-11-17,sh.000852,7514.8395,7544.7234,7487.8078,7523.0758,26115611800.0
2025-11-18,sh.000852,7508.531,7521.6563,7412.276,7448.1007,27748040900.0
2025-11-19,sh.000852,7438.1387,7471.732,7348.0371,7387.2084,23839382000.0
2025-11-20,sh.000852,7429.7001,7439.0443,7332.3212,7340.4118,22753609000.0
2025-11-21,sh.000852,7235.3258,7274.3341,7067.703,7067.703,28480069000.0
2025-11-24,sh.000852,7105.642,7190.7229,7064.5978,7156.4085,24065506200.0
2025-11-25,sh.000852,7195.1,7311.7266,7194.7658,7249.9471,24542942900.0
2025-11-26,sh.000852,7236.6554,7307.1989,7225.0866,7248.4489,23177682400.0
2025-11-27,sh.000852,7243.7141,7330.5999,7243.7141,7257.454,21127741200.0
2025-11-28,sh.000852,7257.1654,7334.2097,7239.8544,7334.2097,20068050800.0
2025-12-01,sh.000852,7356.5131,7388.6182,7342.5963,7386.6811,23441158300.0
2025-12-02,sh.000852,7364.2041,7364.2041,7299.2721,7313.178,20051247700.0
2025-12-03,sh.000852,7312.6673,7324.2105,7220.9759,7248.274,21463340000.0
2025-12-04,sh.000852,7246.8622,7269.9017,7185.911,7248.6573,19483925400.0
2025-12-05,sh.000852,7244.2771,7346.9992,7194.6607,7342.4924,21572766300.0
2025-12-08,sh.000852,7359.4882,7446.192,7359.4882,7423.0462,24091899500.0
2025-12-09,sh.000852,7400.9344,7439.5464,7370.2962,7380.5835,22849142800.0
2025-12-10,sh.000852,7367.4924,7421.4225,7332.0525,7408.2441,21561113400.0
2025-12-11,sh.000852,7421.7869,7425.441,7311.9952,7311.9952,23402087300.0
2025-12-12,sh.000852,7312.871,7384.8479,7284.5552,7370.9416,24352518300.0
2025-12-15,sh.000852,7324.4797,7375.6117,7305.8316,7309.0775,22095769700.0
2025-12-16,sh.000852,7302.1591,7302.1591,7143.6148,7181.62,23052600700.0
2025-12-17,sh.000852,7178.3067,7303.3754,7149.0188,7288.7384,22049877500.0
2025-12-18,sh.000852,7244.6396,7336.7315,7241.8612,7272.4024,20004466200.0
2025-12-19,sh.000852,7295.6711,7357.0417,7279.9867,7329.8057,21920554700.0
2025-12-22,sh.000852,7363.064,7433.4281,7363.064,7408.3488,22160188600.0
2025-12-23,sh.000852,7410.2236,7441.4124,7363.9337,7392.4204,22428856600.0
2025-12-24,sh.000852,7391.5613,7513.2535,7386.4889,7506.3814,21796145500.0
2025-12-25,sh.000852,7507.2965,7591.7818,7502.1544,7579.3791,22874491700.0
2025-12-26,sh.000852,7575.9264,7644.8395,7550.0139,7605.5299,26626161100.0
2025-12-29,sh.000852,7606.435,7637.9096,7574.7748,7594.1575,26406479600.0
2025-12-30,sh.000852,7556.5373,7636.1531,7552.4006,7597.299,26333187400.0
2025-12-31,sh.000852,7606.6462,7619.2214,7560.7229,7595.2845,24454923100.0
2026-01-05,sh.000852,7639.5375,7753.9594,7623.7489,7753.88,30537472600.0
2026-01-06,sh.000852,7756.1581,7864.9034,7755.0717,7864.9034,33116203400.0
2026-01-07,sh.000852,7881.8359,7939.7517,7864.1385,7906.4197,31873436700.0
2026-01-08,sh.000852,7886.8103,7993.6305,7886.6294,7971.5887,32556390800.0
2026-01-09,sh.000852,7969.19,8131.4905,7969.19,8129.1831,38104386900.0
2026-01-12,sh.000852,8196.085,8371.7487,8171.1052,8357.0107,44722895400.0
2026-01-13,sh.000852,8381.0421,8381.0421,8177.6291,8203.1327,45444450300.0
2026-01-14,sh.000852,8204.2798,8415.0982,8154.2409,8257.1716,48979835900.0
2026-01-15,sh.000852,8197.0612,8267.8128,8151.1074,8240.7751,35335770800.0
2026-01-16,sh.000852,8276.6084,8304.3989,8180.1169,8232.7293,35253940500.0
2026-01-19,sh.000852,8204.6269,8298.4797,8187.9379,8265.6462,32669114900.0
2026-01-20,sh.000852,8271.7792,8300.0502,8104.9177,8182.7522,33668913400.0
2026-01-21,sh.000852,8138.682,8289.1342,8136.9184,8247.6798,32567636800.0
2026-01-22,sh.000852,8272.4682,8314.2158,8252.7446,8309.3456,32856328100.0
2026-01-23,sh.000852,8331.7698,8478.5555,8323.3493,8470.7438,39304302000.0
2026-01-26,sh.000852,8513.2216,8530.4168,8302.0989,8365.4345,40342837500.0
2026-01-27,sh.000852,8325.4328,8406.0994,8186.2435,8382.1533,36565732800.0
2026-01-28,sh.000852,8392.7526,8432.6198,8334.6827,8399.7938,34965829300.0
2026-01-29,sh.000852,8380.6053,8463.1249,8308.8249,8332.2067,40198798200.0
2026-01-30,sh.000852,8255.3349,8313.2266,8083.9704,8254.8603,36491645100.0
2026-02-02,sh.000852,8166.736,8221.5824,7974.5993,7975.4283,30832146700.0
2026-02-03,sh.000852,8058.7625,8210.0469,8023.2383,8209.101,29921845800.0
2026-02-04,sh.000852,8184.2046,8216.2042,8101.1998,8207.1203,31646115000.0
2026-02-05,sh.000852,8121.5111,8154.5578,8027.6234,8068.0767,27581682300.0
2026-02-06,sh.000852,7980.4657,8152.3221,7950.0104,8051.5742,28108356300.0
2026-02-09,sh.000852,8177.291,8235.1548,8149.646,8233.7783,28284816900.0
2026-02-10,sh.000852,8246.2179,8274.1425,8199.5105,8250.3001,29191625000.0
2026-02-11,sh.000852,8239.1703,8304.1252,8236.9574,8239.513,27323431200.0
2026-02-12,sh.000852,8252.1854,8337.3705,8227.6044,8314.8322,27759673600.0
2026-02-13,sh.000852,8272.8763,8323.7152,8200.1478,8204.8294,26114631200.0
2026-02-24,sh.000852,8319.6907,8356.9141,8236.7067,8299.7705,27947962000.0
2026-02-25,sh.000852,8320.6122,8449.7634,8310.3252,8426.3314,33344734600.0
2026-02-26,sh.000852,8447.7826,8496.7482,8398.0656,8490.6173,33314760800.0
2026-02-27,sh.000852,8434.096,8561.2954,8433.7171,8560.8433,31389956300.0
2026-03-02,sh.000852,8464.2726,8535.8073,8393.9274,8476.965,37890628100.0
2026-03-03,sh.000852,8495.9537,8510.8538,8128.3045,8142.4538,39018957900.0
2026-03-04,sh.000852,8039.5933,8228.8953,8039.5933,8094.5183,32068956100.0
2026-03-05,sh.000852,8235.3744,8243.829,8121.3823,8171.1194,31536018100.0
2026-03-06,sh.000852,8120.4947,8273.6797,8115.4792,8248.8569,29463326900.0
2026-03-09,sh.000852,8131.7424,8230.6562,7983.5685,8203.8687,35630788700.0
2026-03-10,sh.000852,8272.9406,8351.6657,8271.4927,8350.0896,31168527300.0
2026-03-11,sh.000852,8356.0899,8394.1222,8334.3282,8363.5262,32173733200.0
2026-03-12,sh.000852,8357.3509,8388.6328,8267.3895,8335.9078,32821274700.0
2026-03-13,sh.000852,8297.9132,8350.917,8196.3738,8214.2926,33312302000.0
2026-03-16,sh.000852,8212.2671,8226.032,8089.4876,8211.3517,31153245800.0
2026-03-17,sh.000852,8219.4995,8223.9888,8019.075,8019.8569,29972338000.0
2026-03-18,sh.000852,8050.7135,8105.8063,7970.1894,8096.5948,27089355400.0
2026-03-19,sh.000852,7988.8731,8008.3892,7874.2618,7909.2343,28459109900.0
