date,code,open,high,low,close,volume,turn,peTTM,psTTM,pcfNcfTTM,pbMRQ
2017-09-07,sz.002897,15.01044104,18.01011016,15.01044104,18.01011016,10314.0,0.038673,32.053516,3.205144,623.858212,5.726562
2017-09-08,sz.002897,19.81233072,19.81233072,19.81233072,19.81233072,6804.0,0.025512,35.26102,3.525874,686.285931,6.299603
2017-09-11,sz.002897,21.79598288,21.79598288,21.79598288,21.79598288,2547.0,0.00955,38.791427,3.878892,754.99832,6.930332
2017-09-12,sz.002897,23.97316208,23.97316208,23.97316208,23.97316208,10179.0,0.038166,42.666265,4.26635,830.414356,7.622596
2017-09-13,sz.002897,26.3680592,26.3680592,26.3680592,26.3680592,19269.0,0.07225,46.928586,4.692555,913.371996,8.384087
2017-09-14,sz.002897,29.00486512,29.00486512,29.00486512,29.00486512,32581.0,0.122163,51.621444,5.16181,1004.709195,9.222495
2017-09-15,sz.002897,31.90777072,31.90777072,31.90777072,31.90777072,76016.0,0.285024,56.787894,5.678422,1105.263911,10.145514
2017-09-18,sz.002897,35.10096688,35.10096688,31.448144,31.448144,12046334.0,45.168106,55.969873,5.596625,1089.342747,9.999369
2017-09-19,sz.002897,29.6943052,32.79073784,29.64592344,31.90777072,8000031.0,29.996367,56.787894,5.678422,1105.263911,10.145514
2017-09-20,sz.002897,30.843372,34.9860602,30.54703372,34.50829032,10452768.0,39.192981,61.416172,6.141219,1195.344176,10.972385
2017-09-21,sz.002897,34.50829032,36.98785552,33.3229372,34.58691068,11423387.0,42.832347,61.556097,6.155211,1198.067533,10.997383
2017-09-22,sz.002897,33.3834144,37.48376856,33.3834144,36.34074948,11428936.0,42.853153,64.677493,6.46733,1258.81934,11.55504
2017-09-25,sz.002897,35.681548,38.45140376,34.8348672,35.08282372,11530013.0,43.232145,62.438699,6.243466,1215.24563,11.155066
2017-09-26,sz.002897,33.867232,33.867232,31.57514612,31.57514612,8510349.0,31.90982,56.195905,5.619227,1093.742016,10.039751
2017-09-27,sz.002897,30.53493828,31.36347592,29.83340276,31.03085132,5675956.0,21.282175,55.227196,5.522362,1074.888007,9.866685
2017-09-28,sz.002897,31.0248036,31.9319616,29.7547824,29.7547824,5535309.0,20.754814,52.95611,5.295268,1030.68583,9.460942
2017-09-29,sz.002897,29.70640064,30.35350668,29.029056,29.4523964,4568622.0,17.130191,52.417939,5.241454,1020.211381,9.364794
2017-10-09,sz.002897,29.9966912,30.0571684,28.9383402,29.48868272,3474768.0,13.028751,52.482519,5.247912,1021.468315,9.376332
2017-10-10,sz.002897,29.46449184,31.06713764,29.27701252,30.74660848,5009804.0,18.784417,54.721314,5.471777,1065.042025,9.776306
2017-10-11,sz.002897,30.24464772,30.34745896,29.05324688,29.17420128,4412104.0,16.543322,51.92282,5.191946,1010.574887,9.276338
2017-10-12,sz.002897,28.98672196,29.12581952,28.13399344,28.5452384,2954495.0,11.077972,50.803423,5.080013,988.788032,9.076351
2017-10-13,sz.002897,28.80529036,29.3919192,28.75086088,29.0592946,2614635.0,9.803656,51.718315,5.171497,1006.594596,9.239802
