date,code,open,high,low,close,volume,turn,peTTM,psTTM,pcfNcfTTM,pbMRQ
2008-08-06,sz.002266,1.86156178,2.0214142,1.86156178,1.99773236,24851317.0,86.771358,31.455711,5.827706,511.408644,12.646808
2008-08-07,sz.002266,2.05693696,2.08738504,1.903005,1.9114628,10237821.0,35.746582,30.097336,5.576044,489.324105,12.100672
2008-08-08,sz.002266,1.86663646,2.03494668,1.85902444,1.945294,9972343.0,34.819633,30.630032,5.674735,497.984709,12.314843
2008-08-11,sz.002266,1.9368362,2.04509604,1.8860894,2.029872,8766624.0,30.609721,31.961772,5.921462,519.636218,12.850271
2008-08-12,sz.002266,2.029872,2.06962366,1.9283784,1.9368362,5615267.0,19.606379,30.496858,5.650062,495.819558,12.2613
2008-08-13,sz.002266,1.8860894,1.8903183,1.74315258,1.74315258,7061563.0,24.656295,27.447172,5.085056,446.237602,11.03517
2008-08-14,sz.002266,1.8099692,1.91738326,1.8099692,1.91738326,4024274.0,14.051236,30.190558,5.593315,490.839711,12.138152
2008-08-15,sz.002266,1.903005,1.98250832,1.85310398,1.93176152,3833237.0,13.384207,30.416953,5.635258,494.520467,12.229174
2008-08-18,sz.002266,1.9199206,1.9241495,1.7423068,1.75245616,2777194.0,9.696906,27.593664,5.112196,448.619268,11.094067
2008-08-19,sz.002266,1.69240578,1.79220782,1.6577288,1.7169334,2471759.0,8.630443,27.034332,5.00857,439.525634,10.869187
2008-08-20,sz.002266,1.69071422,1.85141242,1.6154398,1.80658608,4142119.0,14.462706,28.445977,5.270102,462.476234,11.436741
2008-08-21,sz.002266,1.7423068,1.77444644,1.62558916,1.62643494,3443365.0,12.022922,25.60937,4.744572,416.358519,10.29628
2008-08-22,sz.002266,1.5858375,1.65688302,1.54862318,1.57484236,2165013.0,7.559403,24.797008,4.594068,403.151099,9.969669
2008-08-25,sz.002266,1.57145924,1.64757944,1.564693,1.58330016,1012801.0,3.536316,24.930182,4.618741,405.31625,10.023211
2008-08-26,sz.002266,1.55708098,1.5816086,1.44290068,1.48096078,2112416.0,7.375754,23.318776,4.3202,379.117924,9.375343
2008-08-27,sz.002266,1.5054884,1.5054884,1.4082237,1.43951756,1310020.0,4.574092,22.666224,4.199304,368.508684,9.112984
2008-08-28,sz.002266,1.41414416,1.49364748,1.41414416,1.47757766,1200731.0,4.192497,23.265507,4.310331,378.251863,9.353926
2008-08-29,sz.002266,1.4758861,1.53424492,1.46404518,1.51225464,823643.0,2.875848,23.81152,4.41149,387.128982,9.573452
2008-09-01,sz.002266,1.48603546,1.54270272,1.45643316,1.49618482,592171.0,2.067636,23.55849,4.364611,383.015195,9.471721
2008-09-02,sz.002266,1.4674283,1.51310042,1.46404518,1.5097173,568253.0,1.984124,23.771568,4.404088,386.479437,9.557389
2008-09-03,sz.002266,1.50379684,1.51225464,1.437826,1.47250298,741419.0,2.588753,23.185602,4.295528,376.952773,9.321801
2008-09-04,sz.002266,1.4716572,1.51225464,1.45135848,1.4631994,449385.0,1.569082,23.039111,4.268388,374.571107,9.262904
2008-09-08,sz.002266,1.39299966,1.41837306,1.31687946,1.31687946,2393462.0,8.35706,20.7352,3.841549,337.113996,8.336613
2008-09-09,sz.002266,1.310959,1.3617058,1.2855856,1.353248,845929.0,2.953663,21.307848,3.947642,346.424145,8.566847
