date,code,open,high,low,close,volume,turn,peTTM,psTTM,pcfNcfTTM,pbMRQ
2006-12-08,sz.002091,1.69839496,1.73753395,1.5299787,1.6723023,16958881.0,66.245629,31.102524,0.656882,-44.44435,0.0
2006-12-11,sz.002091,1.53709488,1.59758241,1.50863016,1.5774199,5301165.0,20.707676,29.337842,0.619612,-41.922685,0.0
2006-12-12,sz.002091,1.57623387,1.59521035,1.53353679,1.54658312,3567717.0,13.936395,28.76432,0.607499,-41.103143,0.0
2006-12-13,sz.002091,1.53353679,1.54776915,1.51218825,1.5299787,2769263.0,10.817434,28.455501,0.600977,-40.661852,0.0
2006-12-14,sz.002091,1.53353679,1.56318754,1.52167649,1.5299787,2195241.0,8.57516,28.455501,0.600977,-40.661852,0.0
2006-12-15,sz.002091,1.53116473,1.53828091,1.51693237,1.53116473,2091186.0,8.168695,28.477559,0.601443,-40.693373,0.0
2006-12-18,sz.002091,1.52642061,1.53353679,1.5181184,1.52049046,2082300.0,8.133984,28.279032,0.59725,-40.409685,0.0
2006-12-19,sz.002091,1.52286252,1.58690814,1.5181184,1.55844342,3667112.0,14.324656,28.984905,0.612158,-41.418352,0.0
2006-12-20,sz.002091,1.55132724,1.55607136,1.52760664,1.54895518,1908045.0,7.453301,28.808437,0.608431,-41.166185,0.0
2006-12-21,sz.002091,1.5536993,1.57860593,1.52879267,1.53235076,1671255.0,6.52834,28.499618,0.601909,-40.724894,0.0
2006-12-22,sz.002091,1.53472282,1.56911769,1.52523458,1.52760664,1481443.0,5.786887,28.411384,0.600045,-40.59881,0.0
2006-12-25,sz.002091,1.53828091,1.56318754,1.52404855,1.54776915,1623184.0,6.340562,28.786379,0.607965,-41.134664,0.0
2006-12-26,sz.002091,1.54539709,1.54539709,1.48846765,1.49202574,1890006.0,7.382836,27.749628,0.586069,-39.653186,0.0
2006-12-27,sz.002091,1.48609559,1.51218825,1.4588169,1.47423529,1158560.0,4.525625,27.41875,0.579081,-39.180374,0.0
2006-12-28,sz.002091,1.45763087,1.47423529,1.40663158,1.43865439,1696708.0,6.627766,26.756994,0.565105,-38.234749,0.0
2006-12-29,sz.002091,1.44102645,1.45051469,1.41967791,1.44577057,1444082.0,5.640945,26.889345,0.5679,-38.423874,0.0
2007-01-04,sz.002091,1.45051469,1.45288675,1.4113757,1.41730585,1329107.0,5.191824,26.359941,0.556719,-37.667374,0.0
2007-01-05,sz.002091,1.40663158,1.44221248,1.40544555,1.44221248,744447.0,2.907996,26.82317,0.566502,-38.329312,0.0
2007-01-08,sz.002091,1.43984042,1.47423529,1.43035218,1.4706772,1101224.0,4.301656,27.352574,0.577683,-39.085811,0.0
2007-01-09,sz.002091,1.47186323,1.49321177,1.4706772,1.48016544,1536047.0,6.000184,27.529043,0.58141,-39.337978,0.0
2007-01-10,sz.002091,1.48016544,1.49202574,1.46593308,1.49083971,1173907.0,4.585574,27.727569,0.585603,-39.621665,0.0
2007-01-11,sz.002091,1.4943978,1.53590885,1.49083971,1.50744413,1864909.0,7.284801,28.036389,0.592125,-40.062956,0.0
2007-01-12,sz.002091,1.50744413,1.52404855,1.4469566,1.46474705,1374598.0,5.369523,27.242282,0.575354,-38.928207,0.0
2007-01-15,sz.002091,1.46593308,1.50032795,1.45763087,1.49914192,1485584.0,5.803063,27.881979,0.588864,-39.842311,0.0
2007-01-16,sz.002091,1.50151398,1.52404855,1.49558383,1.52049046,1674802.0,6.542195,28.279032,0.59725,-40.409685,0.0
2007-01-17,sz.002091,1.54776915,1.59876844,1.5299787,1.56200151,3920848.0,15.315812,29.051081,0.613555,-41.512914,0.0
2007-01-18,sz.002091,1.56200151,1.66162803,1.56200151,1.66162803,4621671.0,18.053402,30.903997,0.652689,-44.160662,0.0
2007-01-19,sz.002091,1.67586039,1.70195305,1.63434934,1.67111627,4221618.0,16.490695,31.080466,0.656416,-44.412829,0.0
2007-01-22,sz.002091,1.67348833,1.75295234,1.65332582,1.75295234,3435016.0,13.418031,32.602504,0.688561,-46.587765,0.0
2007-01-23,sz.002091,1.7553244,1.77430088,1.6723023,1.72923174,2521089.0,9.848004,32.161333,0.679244,-45.957349,0.0
2007-01-24,sz.002091,1.72804571,1.73753395,1.68534863,1.7078832,1790925.0,6.995801,31.76428,0.670858,-45.389974,0.0
2007-01-25,sz.002091,1.69009275,1.69009275,1.59521035,1.59995447,2148160.0,8.39125,29.756954,0.628463,-42.52158,0.0
2007-01-26,sz.002091,1.5774199,1.62723316,1.54895518,1.60232653,2045485.0,7.990176,29.801071,0.629395,-42.584622,0.0
2007-01-29,sz.002091,1.6011405,1.72092953,1.59521035,1.71262732,2881997.0,11.257801,31.852514,0.672721,-45.516058,0.0
2007-01-30,sz.002091,1.71025526,1.7553244,1.68772069,1.70313908,2337291.0,9.130043,31.676046,0.668994,-45.263891,0.0
2007-01-31,sz.002091,1.69009275,1.72685968,1.63079125,1.63079125,1820561.0,7.111566,30.330476,0.640576,-43.341121,0.0
2007-02-01,sz.002091,1.6248611,1.79327736,1.61062874,1.77311485,3967991.0,15.499965,32.977499,0.696481,-47.123619,0.0
2007-02-02,sz.002091,1.77548691,1.84071856,1.75295234,1.7553244,4728461.0,18.470551,32.646621,0.689493,-46.650807,0.0
2007-02-05,sz.002091,1.76125455,1.86681122,1.7553244,1.81937002,2341834.0,9.147789,33.837781,0.71465,-48.352931,0.0
2007-02-06,sz.002091,1.81581193,1.84783474,1.78616118,1.81818399,1703302.0,6.653523,33.815723,0.714184,-48.32141,0.0
2007-02-07,sz.002091,1.81937002,1.86088107,1.79327736,1.8027656,1862308.0,7.274641,33.528962,0.708128,-47.91164,0.0
2007-02-08,sz.002091,1.80395163,1.8146259,1.7553244,1.81343987,2074996.0,8.105453,33.727489,0.712321,-48.195327,0.0
2007-02-09,sz.002091,1.80869575,1.94271714,1.80395163,1.91662448,3180863.0,12.425246,35.646581,0.752852,-50.937638,0.0
2007-02-12,sz.002091,1.9213686,1.9925304,1.9213686,1.9688098,2220315.0,8.673105,36.617156,0.77335,-52.324554,0.0
2007-02-13,sz.002091,1.96762377,2.01387894,1.93678699,1.99846055,2092706.0,8.174633,37.168619,0.784997,-53.112574,0.0
2007-02-14,sz.002091,2.01269291,2.01269291,1.96643774,1.97711201,1514282.0,5.915164,36.771566,0.776611,-52.545199,0.0
2007-02-15,sz.002091,1.9925304,2.0281113,1.9688098,2.00320467,1786645.0,6.979082,37.256853,0.78686,-53.238657,0.0
2007-02-16,sz.002091,2.01032085,2.08148265,1.96999583,2.0281113,1524500.0,5.955078,29.376028,0.728398,-53.900594,0.0
2007-02-26,sz.002091,2.01506497,2.02573924,1.97829804,2.01506497,2018818.0,7.886008,29.187059,0.723713,-53.553865,0.0
2007-02-27,sz.002091,2.01743703,2.02218115,1.81343987,1.81343987,3056683.0,11.940168,26.266635,0.651299,-48.195327,0.0
2007-02-28,sz.002091,1.8264862,1.87629946,1.79683545,1.85732298,1643848.0,6.421281,26.902257,0.66706,-49.361597,0.0
2007-03-01,sz.002091,1.8502068,1.85613695,1.7316038,1.76481264,1893809.0,7.397691,25.562298,0.633834,-46.902973,0.0
2007-03-02,sz.002091,1.76481264,1.83716047,1.76481264,1.82055605,1390548.0,5.431828,26.369709,0.653855,-48.384452,0.0
2007-03-05,sz.002091,1.82411414,1.84427665,1.74583616,1.76955676,1975951.0,7.718559,25.631014,0.635538,-47.029057,0.0
2007-03-06,sz.002091,1.7553244,1.80157957,1.75295234,1.78616118,732039.0,2.859527,25.871519,0.641502,-47.470348,0.0
2007-03-07,sz.002091,1.79209133,1.8383465,1.79209133,1.82174208,1202152.0,4.695906,26.386888,0.654281,-48.415973,0.0
2007-03-08,sz.002091,1.8146259,1.85969504,1.779045,1.8383465,3396024.0,10.612575,26.627393,0.660244,-48.857264,0.0
2007-03-09,sz.002091,1.84427665,1.8739274,1.8264862,1.8620671,2323919.0,7.262247,26.970973,0.668763,-49.48768,0.0
2007-03-12,sz.002091,1.8857877,1.9332289,1.87748549,1.93085684,2659562.0,8.311131,27.967353,0.693469,-51.315888,0.0
2007-03-13,sz.002091,1.94746126,1.9569495,1.89527594,1.91069433,2124052.0,6.637662,27.67531,0.686228,-50.780034,0.0
2007-03-14,sz.002091,1.88341564,1.88815976,1.8264862,1.86799725,1680040.0,5.250125,27.056868,0.670893,-49.645284,0.0
2007-03-15,sz.002091,1.8620671,1.93560096,1.8620671,1.9213686,2216967.0,6.928022,27.829921,0.690062,-51.063721,0.0
2007-03-16,sz.002091,1.92967081,1.93915905,1.8146259,1.897648,1713759.0,5.355497,27.486342,0.681542,-50.433305,0.0
2007-03-19,sz.002091,1.87274137,2.016251,1.85613695,2.016251,3967916.0,12.399738,29.204238,0.724139,-53.585386,0.0
2007-03-20,sz.002091,2.0399716,2.07792456,2.01980909,2.03759954,2651545.0,8.286078,29.513459,0.731806,-54.152761,0.0
2007-03-21,sz.002091,2.04590175,2.23685258,2.0043907,2.1941555,3054205.0,9.544391,31.781083,0.788033,-58.313509,0.0
2007-03-22,sz.002091,2.18822535,2.25108494,2.13604003,2.15264445,2546849.0,7.958903,31.179819,0.773125,-57.21028,0.0
2007-03-23,sz.002091,2.1585746,2.2297364,2.1467143,2.2178761,1788575.0,5.589297,32.124662,0.796553,-58.943925,0.0
2007-03-26,sz.002091,2.24634082,2.24752685,2.1822952,2.22380625,1709604.0,5.342512,32.210557,0.798683,-59.101529,0.0
2007-03-27,sz.002091,2.23566655,2.23566655,2.1585746,2.20364374,1842140.0,5.756687,31.918514,0.791441,-58.565675,0.0
2007-03-28,sz.002091,2.2060158,2.21194595,2.08859883,2.134854,2871771.0,8.974284,30.922134,0.766735,-56.737468,0.0
2007-03-29,sz.002091,2.14078415,2.2415967,2.12180767,2.12536576,2572168.0,8.038025,30.784703,0.763328,-56.485301,0.0
2007-03-30,sz.002091,2.13841209,2.15620254,2.03759954,2.0636922,3035453.0,9.485791,29.891397,0.741177,-54.846219,0.0
2007-04-02,sz.002091,2.0874128,2.1229937,2.06725029,2.1111334,2005253.0,6.266416,30.578555,0.758216,-56.107052,0.0
2007-04-03,sz.002091,2.1111334,2.11231943,2.06725029,2.0992731,2214137.0,6.919178,30.406765,0.753956,-55.791843,0.0
2007-04-04,sz.002091,2.0992731,2.134854,2.0755525,2.1111334,1982525.0,6.195391,30.578555,0.758216,-56.107052,0.0
2007-04-05,sz.002091,2.12062164,2.15264445,2.08978486,2.14790033,1731190.0,5.409969,31.111103,0.771421,-57.084197,0.0
2007-04-06,sz.002091,2.13366797,2.16924887,2.11824958,2.15620254,2109477.0,6.592116,31.231356,0.774403,-57.304843,0.0
