date,code,open,high,low,close,volume,turn,peTTM,psTTM,pcfNcfTTM,pbMRQ
2008-05-12,sz.002230,2.06945739,2.28660003,2.06945739,2.22351129,18212540.0,84.946549,57.34391,14.600541,-154.021467,21.282622
2008-05-13,sz.002230,2.23378155,2.44578906,2.23084719,2.44578906,4998231.0,23.312645,63.076409,16.060114,-169.418532,23.410182
2008-05-14,sz.002230,2.5088778,2.56609782,2.3694957,2.49053805,4922130.0,22.957696,64.230477,16.353955,-172.518271,23.838502
2008-05-15,sz.002230,2.45385855,2.6335881,2.45385855,2.494206,4635873.0,21.622542,64.325073,16.37804,-172.772348,23.873611
2008-05-16,sz.002230,2.4575265,2.58883911,2.3988393,2.41791264,3477867.0,16.221395,62.357482,15.877065,-167.487547,23.143359
2008-05-19,sz.002230,2.45679291,2.65999734,2.42451495,2.65999734,2706178.0,12.622099,68.600798,17.466698,-184.256628,25.460504
2008-05-20,sz.002230,2.70547992,2.80011303,2.58663834,2.6776035,3350159.0,15.625742,69.054857,17.582308,-185.476197,25.629023
2008-05-21,sz.002230,2.6922753,2.714283,2.5528932,2.70327915,2727333.0,12.72077,69.717027,17.750905,-187.254736,25.874781
2008-05-22,sz.002230,2.640924,2.7289548,2.56829859,2.61744912,2299376.0,10.724701,67.503488,17.187308,-181.309335,25.053248
2008-05-23,sz.002230,2.57343372,2.76049917,2.57343372,2.7436266,2350531.0,10.963298,70.75758,18.015844,-190.049583,26.260972
2008-05-26,sz.002230,2.714283,2.7729702,2.6335881,2.65412862,1072142.0,5.000662,68.449445,17.428162,-183.850105,25.40433
2008-05-27,sz.002230,2.63138733,2.6849394,2.5162137,2.5308855,1002699.0,4.676768,65.27103,16.618894,-175.313118,24.224693
2008-05-28,sz.002230,2.53528704,2.6262522,2.45826009,2.567565,898586.0,4.191166,66.216987,16.859747,-177.853888,24.575776
2008-05-29,sz.002230,2.5382214,2.6776035,2.5235496,2.65486221,837634.0,3.906875,68.468364,17.432979,-183.90092,25.411352
2008-05-30,sz.002230,2.6262522,2.72748762,2.6262522,2.69154171,807523.0,3.766432,69.414321,17.673832,-186.44169,25.762434
2008-06-02,sz.002230,2.67613632,2.68200504,2.58297039,2.65999734,487290.0,2.272808,68.600798,17.466698,-184.256628,25.460504
2008-06-03,sz.002230,2.6482599,2.91602025,2.64239118,2.83752612,1597372.0,7.450429,73.17923,18.632429,-196.553954,27.159743
2008-06-04,sz.002230,2.82065355,2.84266125,2.71648377,2.80671534,881802.0,4.112882,72.384626,18.430112,-194.419707,26.864834
2008-06-05,sz.002230,2.7656343,2.85219792,2.71795095,2.8243215,567628.0,2.647519,72.838685,18.545722,-195.639277,27.033353
2008-06-06,sz.002230,2.87493921,2.91602025,2.80598175,2.8463292,634327.0,2.958615,73.406259,18.690234,-197.163738,27.244003
2008-06-10,sz.002230,2.76269994,2.82358791,2.567565,2.70547992,1176500.0,5.487407,69.773785,17.765357,-187.407182,25.895846
2008-06-11,sz.002230,2.64165759,2.71134864,2.5308855,2.6335881,1232929.0,5.750602,67.919709,17.293284,-182.427274,25.207724
2008-06-12,sz.002230,2.59910937,2.6335881,2.49640677,2.6115804,700601.0,3.267729,67.352135,17.148771,-180.902812,24.997075
2008-06-13,sz.002230,2.59764219,2.60057655,2.37022929,2.42011341,1469408.0,6.853582,62.41424,15.891516,-167.639993,23.164424
2008-06-16,sz.002230,2.39223699,2.42011341,2.20150359,2.3621598,1820979.0,8.493372,60.919628,15.510967,-163.625577,22.609714
2008-06-17,sz.002230,2.31887799,2.36142621,2.22131052,2.2227777,345980.0,1.613713,57.324991,14.595724,-153.970651,21.2756
2008-06-18,sz.002230,2.20223718,2.34528723,2.0980674,2.33941851,631943.0,2.947495,60.333134,15.361638,-162.0503,22.392042
2008-06-19,sz.002230,2.274129,2.30714055,2.10687048,2.16995922,531042.0,2.476875,55.962813,14.248895,-150.311943,20.770041
2008-06-20,sz.002230,2.14575075,2.3034726,2.03277789,2.22571206,487879.0,2.275555,57.400668,14.614992,-154.173913,21.303687
2008-06-23,sz.002230,2.1640905,2.21470821,2.127411,2.18976615,348145.0,1.623811,56.47363,14.378956,-151.683959,20.959626
2008-06-24,sz.002230,2.1787623,2.31007491,2.1494187,2.3034726,558432.0,2.604627,59.406097,15.125602,-159.560345,22.047982
2008-06-25,sz.002230,2.27486259,2.36069262,2.23891668,2.3328162,471032.0,2.196978,60.162862,15.318285,-161.592961,22.328848
2008-06-26,sz.002230,2.3328162,2.33868492,2.2227777,2.2888008,641741.0,2.993195,59.027714,15.02926,-158.544037,21.907549
2008-06-27,sz.002230,2.20077,2.26165797,2.1567546,2.15822178,381986.0,1.781651,55.660107,14.171822,-149.498897,20.657695
2008-06-30,sz.002230,2.16775845,2.21397462,2.09513304,2.20737231,217617.0,1.015005,56.927689,14.494566,-152.903528,21.128145
2008-07-01,sz.002230,2.20737231,2.2081059,2.127411,2.20077,144180.0,0.672481,56.757417,14.451212,-152.44619,21.064951
2008-07-02,sz.002230,2.20077,2.27266182,2.17215999,2.24185104,197415.0,0.920779,57.816889,14.720968,-155.291852,21.458163
2008-07-03,sz.002230,2.17729512,2.347488,2.15161947,2.3181444,511395.0,2.385238,59.784479,15.221943,-160.576653,22.188415
2008-07-04,sz.002230,2.2888008,2.2961367,2.2154418,2.24331822,215576.0,1.005485,57.854727,14.730602,-155.393483,21.472206
2008-07-07,sz.002230,2.30934132,2.34455364,2.26019079,2.28953439,425147.0,1.982962,59.046633,15.034077,-158.594853,21.91457
2008-07-08,sz.002230,2.2961367,2.347488,2.2888008,2.347488,780133.0,3.63868,60.541245,15.414626,-162.609269,22.469281
2008-07-09,sz.002230,2.38049955,2.3841675,2.2667931,2.32621389,697438.0,3.252976,59.99259,15.274931,-161.135622,22.265653
2008-07-10,sz.002230,2.2888008,2.51841447,2.28293208,2.4795342,1026309.0,4.786889,63.94669,16.281699,-171.75604,23.733178
2008-07-11,sz.002230,2.39737212,2.54922525,2.39737212,2.5455573,809875.0,3.777402,65.649412,16.715235,-176.329426,24.365126
2008-07-14,sz.002230,2.5382214,2.60131014,2.50300908,2.567565,697997.0,3.255583,66.216987,16.859747,-177.853888,24.575776
2008-07-15,sz.002230,2.5602291,2.57123295,2.4061752,2.4795342,367863.0,1.715779,63.94669,16.281699,-171.75604,23.733178
