code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.002463,2024-04-23,2024-03-31,0.051146,0.196638,0.338614,508119354.000000,0.955235,,1912678793.00,1911477312.00
sz.002463,2024-08-23,2024-06-30,0.114755,0.207997,0.364642,1128198242.000000,1.128991,5186136967.000000,1913888644.00,1912747928.00
sz.002463,2024-10-25,2024-09-30,0.178277,0.203112,0.358577,1830221921.000000,1.257159,,1915306764.00,1914166048.00
sz.002463,2025-03-26,2024-12-31,0.239277,0.192355,0.345397,2566315235.000000,1.348503,12838987162.000000,1918599320.00,1917352479.00
sz.002463,2025-04-25,2025-03-31,0.062255,0.188223,0.327549,759976047.000000,1.474508,,1922600530.00,1921353689.00
sz.002463,2025-08-22,2025-06-30,0.136925,0.197591,0.351439,1678314457.000000,1.626640,8155254101.000000,1923712385.00,1922159334.00
sz.002463,2025-10-29,2025-09-30,0.210767,0.200802,0.354028,2713321370.000000,1.796160,,1924363537.00,1922810486.00
sz.002466,2024-04-30,2024-03-31,-0.078455,-0.321344,0.483912,-830556320.980000,-0.898536,,1641221583.00,1476287000.00
sz.002466,2024-08-31,2024-06-30,-0.108341,0.072114,0.518140,462869247.360000,-2.657116,6416231539.720000,1641221583.00,1476287000.00
sz.002466,2024-10-31,2024-09-30,-0.119995,0.172289,0.490287,1734043201.820000,-3.962056,,1641221583.00,1476287000.00
sz.002466,2025-03-27,2024-12-31,-0.169241,-0.002238,0.460744,-29242261.890000,-4.816279,13063477016.390000,1641221583.00,1476287000.00
sz.002466,2025-04-30,2025-03-31,0.002492,0.302784,0.443146,782455346.900000,-2.378424,,1641221583.00,1476287000.00
sz.002466,2025-08-30,2025-06-30,0.002014,0.312855,0.397293,1511929843.710000,-1.592960,4822475232.930000,1641221583.00,1475845634.00
sz.002466,2025-10-30,2025-09-30,0.004268,0.295428,0.389802,2185359523.790000,-1.232783,,1641221583.00,1475845634.00
sz.002475,2024-04-25,2024-03-31,0.042861,0.049096,0.107448,2572966719.950000,1.588985,,7178011313.00,7162441883.00
sz.002475,2024-08-24,2024-06-30,0.093175,0.055614,0.117051,5761486147.080000,1.665493,103597974358.370000,7200926383.00,7185356953.00
sz.002475,2024-10-26,2024-09-30,0.150045,0.055237,0.117238,9786710613.980000,1.751048,,7226208739.00,7209116748.00
sz.002475,2025-04-26,2024-12-31,0.212766,0.054239,0.104114,14579043817.850000,1.846641,268794737612.580000,7237816244.00,7219824257.00
sz.002475,2025-04-26,2025-03-31,0.042913,0.054656,0.111793,3377042487.340000,1.923201,,7247395805.00,7234251375.00
sz.002475,2025-08-26,2025-06-30,0.092250,0.058615,0.116104,7297694405.780000,2.015303,124503174115.600000,7251396444.00,7238252014.00
sz.002475,2025-10-31,2025-09-30,0.153984,0.057616,0.121484,12728228875.810000,2.171025,,7281808472.00,7265330667.00
sz.002493,2024-04-30,2024-03-31,0.012428,0.013550,0.140572,1098729199.020000,0.313892,,10125525000.00,9498281250.00
sz.002493,2024-08-28,2024-06-30,0.019439,0.010369,0.123992,1671971354.430000,0.310375,161249744277.850000,10125525000.00,9498281250.00
sz.002493,2024-10-30,2024-09-30,0.019883,0.007358,0.121642,1804089369.310000,0.190333,,10125525000.00,9498281250.00
sz.002493,2025-04-25,2024-12-31,0.016429,0.006510,0.114816,2125320081.910000,0.071550,326475162608.880000,10125525000.00,9498281250.00
sz.002493,2025-04-30,2025-03-31,0.013340,0.016423,0.139464,1231291816.620000,0.075110,,10125525000.00,9498281250.00
sz.002493,2025-08-23,2025-06-30,0.013788,0.011211,0.132884,1666253533.020000,0.046282,148629350935.500000,10125525000.00,9498281250.00
sz.002493,2025-10-30,2025-09-30,0.020295,0.011534,0.129073,2627560662.610000,0.073704,,9989442254.00,9362198504.00
sz.002594,2024-04-30,2024-03-31,0.032414,0.038184,0.218825,4770879000.000000,10.469957,,2911142855.00,1164262051.00
sz.002594,2024-08-29,2024-06-30,0.096814,0.046868,0.200137,14113216000.000000,11.246110,301126713000.000000,2909265855.00,1162457516.00
sz.002594,2024-10-31,2024-09-30,0.171529,0.052260,0.207660,26247548000.000000,11.656559,,2909265855.00,1162457516.00
sz.002594,2025-03-25,2024-12-31,0.248437,0.053517,0.194383,41587940000.000000,13.836599,777102455000.000000,2909265855.00,1162413941.00
sz.002594,2025-04-26,2025-03-31,0.043740,0.055430,0.200663,9443140000.000000,14.754711,,3039065855.00,1162413941.00
sz.002594,2025-08-30,2025-06-30,0.074317,0.043199,0.180095,16038939000.000000,7.668095,371280948000.000000,5494665855.00,1162413941.00
sz.002594,2025-10-31,2025-09-30,0.108333,0.042792,0.178736,24231664000.000000,4.206271,,9117197565.00,3487241823.00
sz.002600,2024-04-30,2024-03-31,0.024951,0.046885,0.149856,459441922.700000,0.266144,,7008177819.00,6893537492.00
sz.002600,2024-08-30,2024-06-30,0.037515,0.036103,0.150027,690284770.220000,0.213339,19119775259.890000,7008177819.00,6893537492.00
sz.002600,2024-10-31,2024-09-30,0.074648,0.044555,0.158712,1402779827.220000,0.226358,,7008177819.00,6893537492.00
sz.002600,2025-03-29,2024-12-31,0.092147,0.039778,0.157734,1758618448.120000,0.250207,44211224427.930000,7008177819.00,6891366937.00
sz.002600,2025-04-29,2025-03-31,0.028107,0.049410,0.151522,567937938.120000,0.265565,,7008177819.00,6899683937.00
sz.002600,2025-08-30,2025-06-30,0.046239,0.039887,0.150794,942346617.420000,0.285284,23625285379.190000,7008181986.00,6899688104.00
sz.002600,2025-10-30,2025-09-30,0.090312,0.052303,0.166121,1966089231.570000,0.313859,,7278956824.00,7170432426.00
sz.002601,2024-04-24,2024-03-31,0.040700,0.129198,0.282867,941556327.850000,1.507825,,2386293256.00,2322508511.00
sz.002601,2024-08-28,2024-06-30,0.075238,0.124180,0.275309,1712650092.960000,1.544580,13211981005.370000,2386293256.00,2322202511.00
sz.002601,2024-10-29,2024-09-30,0.110607,0.122483,0.269458,2555776720.400000,1.528758,,2386293256.00,1988655761.00
sz.002601,2025-04-24,2024-12-31,0.095352,0.081430,0.250142,2240386896.010000,0.908767,26615502488.270000,2386293256.00,1987815761.00
sz.002601,2025-04-24,2025-03-31,0.029377,0.098539,0.228181,695077352.970000,0.797724,,2386293256.00,1987815761.00
sz.002601,2025-08-19,2025-06-30,0.059935,0.104823,0.236192,1397394305.620000,0.767880,12719348633.680000,2386293256.00,1987815761.00
sz.002601,2025-10-28,2025-09-30,0.072033,0.086574,0.222914,1682652992.980000,0.536138,,2386293256.00,1987815761.00
sz.002625,2024-04-29,2024-03-31,0.015336,0.422886,0.496424,135789657.810000,0.287027,,2154587862.00,1777221610.00
sz.002625,2024-08-30,2024-06-30,0.040289,0.424048,0.531893,361300711.380000,0.299061,852027122.240000,2154587862.00,1777221610.00
sz.002625,2024-10-31,2024-09-30,0.060990,0.423081,0.536197,536982108.200000,0.312357,,2154587862.00,1777221610.00
sz.002625,2025-04-25,2024-12-31,0.073442,0.418484,0.513895,651899767.420000,0.302418,1557763940.500000,2155846569.00,1778473192.00
sz.002625,2025-04-29,2025-03-31,0.016707,0.404238,0.538446,150522743.410000,0.309414,,2154587862.00,1777214485.00
sz.002625,2025-08-19,2025-06-30,0.042265,0.408984,0.548557,385755867.840000,0.313914,943205000.760000,2154587862.00,2154580737.00
sz.002625,2025-10-23,2025-09-30,0.065579,0.379575,0.511436,605841679.390000,0.334523,,2154587862.00,2154580737.00
sz.002648,2024-04-23,2024-03-31,0.039339,0.115923,0.216596,1020671267.890000,1.518209,,3368652821.00,3365420590.00
sz.002648,2024-07-18,2024-06-30,0.079495,0.105800,0.210835,2052559716.760000,1.489661,19400396418.760000,3368652821.00,3366879811.00
sz.002648,2024-10-22,2024-09-30,0.138589,0.114253,0.220957,3687535990.910000,1.499582,,3368645690.00,3366389240.00
sz.002648,2025-03-25,2024-12-31,0.217820,0.132797,0.235658,6061959302.900000,1.802456,42048520024.200000,3368645690.00,3366482485.00
sz.002648,2025-04-25,2025-03-31,0.050510,0.127145,0.216806,1567570031.910000,1.964496,,3368645690.00,3366482485.00
sz.002648,2025-08-12,2025-06-30,0.089371,0.116899,0.205631,2742458143.320000,2.006578,23460063811.960000,3368645690.00,3366482485.00
sz.002648,2025-10-25,2025-09-30,0.120496,0.107982,0.207066,3754583941.980000,1.820947,,3368645690.00,3366482485.00
sz.002709,2024-04-27,2024-03-31,0.008526,0.046143,0.195330,113652481.200000,0.680946,,1924156986.00,1385015524.00
sz.002709,2024-08-28,2024-06-30,0.017998,0.043802,0.188465,238722482.190000,0.437662,5450027206.350000,1918823740.00,1385015655.00
sz.002709,2024-10-26,2024-09-30,0.025526,0.037988,0.184825,336682458.790000,0.248699,,1918824157.00,1385016072.00
sz.002709,2025-04-15,2024-12-31,0.036581,0.038219,0.188856,478433104.750000,0.252201,12518297342.630000,1918825051.00,1385016891.00
sz.002709,2025-04-23,2025-03-31,0.011396,0.042243,0.192073,147370070.790000,0.271193,,1914344077.00,1384904481.00
sz.002709,2025-08-19,2025-06-30,0.020450,0.037697,0.186901,264961429.730000,0.268658,7028730109.870000,1914344146.00,1384904550.00
sz.002709,2025-10-31,2025-09-30,0.031835,0.038460,0.180230,417008662.970000,0.295787,,1914356799.00,1384917203.00
sz.002714,2024-04-27,2024-03-31,-0.038368,-0.093589,-0.025005,-2458787488.860000,-0.996119,,5465350691.00,3660602250.00
sz.002714,2024-08-03,2024-06-30,0.013069,0.018021,0.077415,1024789694.040000,-0.119805,56694070754.570000,5465352559.00,3810716702.00
sz.002714,2024-10-30,2024-09-30,0.155180,0.116204,0.172666,11245651658.160000,1.474766,,5465353161.00,3810717304.00
sz.002714,2025-03-20,2024-12-31,0.265183,0.137191,0.190511,18925044904.250000,3.273297,137499516761.040000,5462767761.00,3810722523.00
sz.002714,2025-04-25,2025-03-31,0.060536,0.128096,0.181719,4619297047.430000,4.530902,,5462768177.00,3810722939.00
sz.002714,2025-08-21,2025-06-30,0.139958,0.141118,0.190183,10790266620.340000,5.049093,76077968386.260000,5462768373.00,3810592508.00
sz.002714,2025-10-31,2025-09-30,0.198505,0.135183,0.187267,15112123219.800000,4.060045,,5462771029.00,3810595164.00
sz.002736,2024-04-30,2024-03-31,0.010991,0.365472,,1228850032.080000,0.612525,,9612429377.00,9138841807.00
sz.002736,2024-08-24,2024-06-30,0.028140,0.404606,,3138731142.100000,0.621743,7757496967.110000,9612429377.00,9138841807.00
sz.002736,2024-10-30,2024-09-30,0.043411,0.397583,,4878734171.690000,0.669172,,9612429377.00,9138841807.00
sz.002736,2025-04-19,2024-12-31,0.071715,0.407437,,8216853230.620000,0.854815,20167175507.220000,9612429377.00,9138841807.00
sz.002736,2025-04-30,2025-03-31,0.019495,0.440899,,2328936185.840000,0.969260,,9612429377.00,9138841807.00
sz.002736,2025-08-30,2025-06-30,0.044081,0.484629,,5367338299.680000,1.086662,11075154254.040000,9612429377.00,9138841807.00
sz.002736,2025-10-31,2025-09-30,0.074331,0.475804,,9136819883.720000,1.218066,,10241743060.00,9612429377.00
sz.002916,2024-04-16,2024-03-31,0.028383,0.095751,0.251905,379272023.840000,3.063631,,512877535.00,510834539.00
sz.002916,2024-08-28,2024-06-30,0.073424,0.118636,0.261980,987168346.900000,3.726977,7896350336.380000,512877535.00,510812039.00
sz.002916,2024-10-29,2024-09-30,0.108577,0.114026,0.259070,1487976562.820000,3.856731,,512877535.00,510812039.00
sz.002916,2025-03-13,2024-12-31,0.135073,0.104913,0.248340,1878722169.020000,3.660846,17040409943.940000,512877535.00,511554332.00
sz.002916,2025-04-24,2025-03-31,0.033066,0.102878,0.247403,492056366.000000,3.878980,,512877535.00,511554332.00
sz.002916,2025-08-28,2025-06-30,0.091170,0.130208,0.262844,1361120341.920000,3.375049,9846680199.600000,666740795.00,665020632.00
sz.002916,2025-10-30,2025-09-30,0.151022,0.138972,0.282045,2328338717.680000,4.072551,,666740795.00,665020632.00
sz.002920,2024-04-19,2024-03-31,0.047187,0.069032,0.193385,389874356.710000,2.884620,,555006100.00,551512655.00
sz.002920,2024-08-21,2024-06-30,0.102764,0.072358,0.203268,846041392.830000,3.203734,11692417238.080000,555006100.00,551512655.00
sz.002920,2024-10-31,2024-09-30,0.166405,0.074694,0.205502,1417294853.220000,3.591338,,555006100.00,551512655.00
sz.002920,2025-03-15,2024-12-31,0.227884,0.073071,0.198768,2018071593.250000,3.612652,27618063792.470000,554959434.00,553135812.00
sz.002920,2025-04-24,2025-03-31,0.058608,0.086386,0.205204,586731378.210000,3.968493,,554959434.00,553135812.00
sz.002920,2025-08-12,2025-06-30,0.126821,0.084257,0.203273,1233885792.980000,4.304923,14644226208.890000,554949301.00,553135812.00
sz.002920,2025-10-28,2025-09-30,0.147219,0.080792,0.197007,1804619570.010000,4.299102,,554949301.00,553135812.00
sz.002938,2024-04-25,2024-03-31,0.016643,0.074365,0.203744,497244842.350000,1.450454,,2320437816.00,2315111091.00
sz.002938,2024-08-14,2024-06-30,0.026650,0.059739,0.179740,784141514.100000,1.405767,13126081516.380000,2318560816.00,2315111091.00
sz.002938,2024-10-31,2024-09-30,0.065733,0.084043,0.204659,1973882194.180000,1.473719,,2318560816.00,2315111091.00
sz.002938,2025-04-09,2024-12-31,0.117238,0.102988,0.207646,3619047741.720000,1.561465,35015188542.330000,2318560816.00,2305494013.00
sz.002938,2025-04-30,2025-03-31,0.015064,0.060140,0.178332,486340365.710000,1.557536,,2318560816.00,2305494013.00
sz.002938,2025-08-13,2025-06-30,0.038931,0.074880,0.190726,1226181785.560000,1.755407,16247192450.100000,2318051016.00,2305444953.00
sz.002938,2025-10-31,2025-09-30,0.074335,0.089104,0.206375,2392939388.840000,1.748734,,2318051016.00,2306781753.00
sz.003816,2024-04-25,2024-03-31,0.031315,0.279388,0.392762,5359117026.110000,0.214709,,50498611100.00,39334986100.00
sz.003816,2024-08-22,2024-06-30,0.062116,0.275525,0.385644,10849279377.810000,0.215351,39376736500.000000,50498611100.00,39334986100.00
sz.003816,2024-10-24,2024-09-30,0.086182,0.248872,0.367231,15497317921.140000,0.217995,,50498611100.00,39334986100.00
sz.003816,2025-03-27,2024-12-31,0.092952,0.200956,0.340292,17443883449.050000,0.214142,86804414918.110000,50498611100.00,39334986100.00
sz.003816,2025-04-24,2025-03-31,0.025012,0.236701,0.365814,4740656288.110000,0.202671,,50498611100.00,39334986100.00
sz.003816,2025-08-28,2025-06-30,0.049570,0.225450,0.349855,8830223880.270000,0.191187,39127873654.230000,50498611100.00,39334986100.00
sz.003816,2025-10-29,2025-09-30,0.070644,0.215786,0.335478,12887368757.110000,0.186168,,50498611100.00,39334986100.00
sz.300014,2024-04-25,2024-03-31,0.030217,0.113263,0.176382,1055311277.970000,1.943656,,2045721497.00,1861566271.00
sz.300014,2024-08-23,2024-06-30,0.060688,0.099178,0.164534,2148138062.320000,1.973143,21659398588.080000,2045721497.00,1861434646.00
sz.300014,2024-10-25,2024-09-30,0.089375,0.096158,0.173828,3274120918.640000,1.864592,,2045721497.00,1861434646.00
sz.300014,2025-04-18,2024-12-31,0.112720,0.086834,0.174132,4221402696.570000,1.992248,48614556525.090000,2045721497.00,1861434646.00
sz.300014,2025-04-25,2025-03-31,0.028866,0.091020,0.171593,1164703809.720000,2.009554,,2045721497.00,1861434646.00
sz.300014,2025-08-22,2025-06-30,0.042022,0.061878,0.173256,1743083921.220000,1.732155,28169564043.410000,2045721497.00,1861434646.00
sz.300014,2025-10-24,2025-09-30,0.072707,0.066143,0.159549,2976541793.800000,1.809925,,2045732658.00,1861445807.00
sz.300015,2024-04-26,2024-03-31,0.046681,0.187142,0.482931,972413908.000000,0.372763,,9328411413.00,7905004112.00
sz.300015,2024-08-24,2024-06-30,0.107066,0.209451,0.494401,2208703867.060000,0.396309,10514686923.450000,9327014495.00,7905004112.00
sz.300015,2024-10-31,2024-09-30,0.175847,0.225023,0.510183,3668206516.880000,0.389126,,9327014495.00,7905004112.00
sz.300015,2025-04-25,2024-12-31,0.179733,0.178056,0.481170,3736129681.960000,0.381264,20910063389.220000,9327014495.00,7930959173.00
sz.300015,2025-04-25,2025-03-31,0.049337,0.193576,0.480170,1166518961.070000,0.397376,,9327014495.00,7930959173.00
sz.300015,2025-08-27,2025-06-30,0.096770,0.192895,0.485580,2219670514.330000,0.381446,11472173917.900000,9325396670.00,7930959173.00
sz.300015,2025-10-28,2025-09-30,0.144374,0.192586,0.492741,3367140980.960000,0.345189,,9325396670.00,7930959173.00
sz.300033,2024-04-24,2024-03-31,0.015316,0.167814,0.825387,103847272.540000,2.574589,,537600000.00,273489581.00
sz.300033,2024-08-24,2024-06-30,0.052493,0.261158,0.848549,362864624.880000,2.429415,1389443967.180000,537600000.00,273489581.00
sz.300033,2024-10-24,2024-09-30,0.092329,0.278799,0.856871,650917369.000000,2.386179,,537600000.00,273489581.00
sz.300033,2025-02-25,2024-12-31,0.238441,0.435483,0.894096,1823278194.380000,3.391493,4186794650.060000,537600000.00,273489581.00
sz.300033,2025-04-25,2025-03-31,0.016659,0.160994,0.842978,120453542.340000,3.422236,,537600000.00,275505581.00
sz.300033,2025-08-23,2025-06-30,0.067679,0.282078,0.869481,501931328.160000,3.649987,1779405283.660000,537600000.00,275505581.00
sz.300033,2025-10-23,2025-09-30,0.155872,0.369927,0.890408,1206281689.520000,4.424299,,537600000.00,275505581.00
sz.300059,2024-04-25,2024-03-31,0.026866,0.795537,0.575970,1953787436.070000,0.511970,,15856995052.00,13430731260.00
sz.300059,2024-08-10,2024-06-30,0.055178,0.820183,0.581616,4055792191.420000,0.508353,4942156491.980000,15785542475.00,13359278683.00
sz.300059,2024-10-26,2024-09-30,0.081149,0.827232,0.577266,6041773745.620000,0.508460,,15785542475.00,13359278683.00
sz.300059,2025-03-15,2024-12-31,0.125878,0.828149,0.633464,9610120743.640000,0.608793,11604343090.160000,15785542475.00,13359278683.00
sz.300059,2025-04-26,2025-03-31,0.033109,0.778931,0.700649,2715030716.130000,0.657017,,15785542475.00,13359278683.00
sz.300059,2025-08-16,2025-06-30,0.066952,0.812000,0.690044,5567372075.260000,0.703725,6853912728.190000,15804037675.00,13376386008.00
sz.300059,2025-10-25,2025-09-30,0.107275,0.784994,0.710686,9097249872.320000,0.801415,,15804037675.00,13376386008.00
sz.300122,2024-04-23,2024-03-31,0.045434,0.127921,0.260502,1457744248.170000,3.123162,,2400000000.00,1420518413.00
sz.300122,2024-08-30,2024-06-30,0.070895,0.122372,0.266511,2234319364.610000,2.524975,18258441511.250000,2393789747.00,1414308160.00
sz.300122,2024-10-26,2024-09-30,0.068330,0.094382,0.272307,2150622937.940000,1.541559,,2393789747.00,1414308160.00
sz.300122,2025-04-22,2024-12-31,0.064760,0.077426,0.273814,2018478513.910000,0.843215,25846434643.010000,2393789747.00,1414306248.00
sz.300122,2025-04-22,2025-03-31,-0.009947,-0.128507,0.321940,-305140593.280000,0.106774,,2393789747.00,1414306248.00
sz.300122,2025-08-19,2025-06-30,-0.019556,-0.121380,0.283442,-597095590.860000,-0.339602,4919216833.150000,2393789747.00,1414306248.00
sz.300122,2025-10-30,2025-09-30,-0.040106,-0.159881,0.237746,-1219476713.570000,-0.547116,,2393789747.00,1414306248.00
sz.300124,2024-04-23,2024-03-31,0.032572,0.126838,0.346348,823479475.430000,1.795147,,2677134332.00,2336787631.00
sz.300124,2024-08-27,2024-06-30,0.084817,0.132726,0.317716,2147948588.520000,1.785940,16183334477.300000,2678142081.00,2267103880.00
sz.300124,2024-10-29,2024-09-30,0.131638,0.134462,0.310166,3414976682.060000,1.783447,,2678142081.00,2267092630.00
sz.300124,2025-04-29,2024-12-31,0.163331,0.117340,0.287021,4346397042.070000,1.591703,37040952138.720000,2692394836.00,2376312400.00
sz.300124,2025-04-29,2025-03-31,0.045959,0.149645,0.309821,1343497173.010000,1.779860,,2695256376.00,2387423941.00
sz.300124,2025-08-26,2025-06-30,0.101955,0.146503,0.302260,3004674214.760000,1.905471,20509357782.990000,2695303011.00,2361425518.00
sz.300124,2025-10-24,2025-09-30,0.136412,0.136356,0.292688,4317384286.930000,1.916440,,2705953054.00,2371300561.00
sz.300251,2024-04-20,2024-03-31,0.047830,0.397177,0.482354,425167358.660000,0.245561,,2933608432.00,2787223354.00
sz.300251,2024-08-29,2024-06-30,0.053774,0.354711,0.444075,473231217.250000,0.234454,1334131925.390000,2933608432.00,2787223354.00
sz.300251,2024-10-30,2024-09-30,0.052432,0.319664,0.429638,460887962.460000,0.173923,,2933608432.00,2787223354.00
sz.300251,2025-04-22,2024-12-31,0.033478,0.183735,0.377133,291321776.310000,0.099542,1585551106.760000,2933608432.00,2781305082.00
sz.300251,2025-04-22,2025-03-31,0.206283,0.677436,0.783191,2015056334.150000,0.641950,,2933608432.00,2781305082.00
sz.300251,2025-08-27,2025-06-30,0.232976,0.687196,0.782732,2227888993.830000,0.698324,3242000198.970000,2933608432.00,2781303282.00
sz.300251,2025-10-29,2025-09-30,0.239371,0.645278,0.732428,2333419201.380000,0.738607,,2933588432.00,2775365010.00
sz.300274,2024-04-23,2024-03-31,0.072910,0.167098,0.366707,2107704302.430000,6.752331,,1485150984.00,1139932038.00
sz.300274,2024-08-24,2024-06-30,0.167756,0.162690,0.324166,5046616335.250000,4.844928,31019765002.510000,2073211424.00,1590001149.00
sz.300274,2024-10-31,2024-09-30,0.245677,0.154688,0.313177,7726038958.270000,4.734750,,2073211424.00,1590001149.00
sz.300274,2025-04-26,2024-12-31,0.341626,0.144678,0.299425,11264227262.050000,5.323277,77856966964.630000,2073211424.00,1590009899.00
sz.300274,2025-04-26,2025-03-31,0.098502,0.199266,0.351340,3793314626.930000,6.157655,,2073211424.00,1590009899.00
sz.300274,2025-08-26,2025-06-30,0.194724,0.179868,0.343579,7830227334.390000,6.662024,43533124447.180000,2073211424.00,1589709449.00
sz.300274,2025-10-29,2025-09-30,0.290246,0.180032,0.348777,11954440681.140000,7.388513,,2073211424.00,1589709449.00
sz.300308,2024-04-22,2024-03-31,0.067362,0.212223,0.327591,1027697437.470000,3.653186,,802826238.00,748516308.00
sz.300308,2024-08-26,2024-06-30,0.154949,0.222892,0.331323,2406921415.960000,3.494749,10403693601.630000,1121166509.00,1115714558.00
sz.300308,2024-10-23,2024-09-30,0.235087,0.223627,0.333214,3871569380.150000,4.129912,,1121166509.00,1115714558.00
sz.300308,2025-04-21,2024-12-31,0.309717,0.225117,0.338050,5371775138.930000,4.612594,23862159738.370000,1121166509.00,1115714558.00
sz.300308,2025-04-21,2025-03-31,0.079445,0.253292,0.367010,1690515350.620000,5.200591,,1104700524.00,1099248572.00
sz.300308,2025-08-27,2025-06-30,0.190460,0.286864,0.393271,4242457490.320000,6.127322,14789074837.800000,1111118334.00,1105500482.00
sz.300308,2025-10-31,2025-09-30,0.313331,0.302731,0.407411,7569731091.520000,7.695633,,1111118334.00,1105500482.00
sz.300316,2024-04-26,2024-03-31,0.069045,0.297566,0.435187,1341882610.410000,3.620086,,1309533797.00,1231555433.00
sz.300316,2024-08-21,2024-06-30,0.134770,0.235425,0.369956,2388909877.250000,3.396461,9755242909.830000,1309533797.00,1231555433.00
sz.300316,2024-10-25,2024-09-30,0.184973,0.223759,0.355727,3239578826.490000,3.057296,,1309533797.00,1231555433.00
sz.300316,2025-04-19,2024-12-31,0.158922,0.151593,0.333536,2664483789.520000,1.916506,16729746184.310000,1309533797.00,1231555433.00
sz.300316,2025-04-29,2025-03-31,0.033882,0.178059,0.275669,558714470.320000,1.537151,,1309533797.00,1231555433.00
sz.300316,2025-08-23,2025-06-30,0.037845,0.107105,0.243800,621094189.270000,0.803650,5310784024.130000,1309533797.00,1231555433.00
sz.300316,2025-10-25,2025-09-30,0.052896,0.104671,0.258231,865964088.880000,0.344340,,1309533797.00,1231555433.00
sz.300347,2024-04-26,2024-03-31,0.011152,0.188272,0.378341,312570373.390000,1.938826,,872418220.00,577606376.00
sz.300347,2024-08-29,2024-06-30,0.023586,0.166033,0.396948,557578693.920000,1.305698,3295694293.430000,864948570.00,567385056.00
sz.300347,2024-10-30,2024-09-30,0.038650,0.178217,0.388799,903135476.960000,1.108360,,864948570.00,567385056.00
sz.300347,2025-03-28,2024-12-31,0.019433,0.067821,0.339538,447831286.970000,0.468402,6474085099.060000,864948570.00,570136726.00
sz.300347,2025-04-29,2025-03-31,0.008032,0.070314,0.300331,109980847.860000,0.387931,,864948570.00,570136726.00
sz.300347,2025-08-29,2025-06-30,0.018611,0.111624,0.300875,362828303.840000,0.343348,3179342646.800000,861026050.00,566214206.00
sz.300347,2025-10-29,2025-09-30,0.048770,0.217212,0.291615,1091681166.460000,0.710953,,861026050.00,566214206.00
sz.300394,2024-04-24,2024-03-31,0.083454,0.382445,0.555147,279823463.520000,2.321222,,394886777.00,358499883.00
sz.300394,2024-08-23,2024-06-30,0.195406,0.421309,0.577714,655537192.300000,2.072665,1517209513.970000,553911681.00,552743987.00
sz.300394,2024-10-23,2024-09-30,0.276511,0.408287,0.582140,977728383.690000,2.287818,,553911681.00,552743987.00
sz.300394,2025-04-21,2024-12-31,0.374653,0.412972,0.572168,1342864548.810000,2.425252,3231611356.680000,553972161.00,552759107.00
sz.300394,2025-04-24,2025-03-31,0.081198,0.357525,0.530451,337728982.680000,2.531304,,553972161.00,552759107.00
sz.300394,2025-08-26,2025-06-30,0.207517,0.366232,0.507884,899424956.590000,2.043396,2429073644.780000,777415891.00,775852386.00
sz.300394,2025-10-30,2025-09-30,0.330869,0.374048,0.518674,1465672659.770000,2.357081,,777415891.00,775852386.00
sz.300408,2024-04-27,2024-03-31,0.023486,0.277348,0.401422,433665648.630000,0.883890,,1916497371.00,1869808242.00
sz.300408,2024-08-30,2024-06-30,0.055550,0.299472,0.418975,1026411440.620000,0.978544,3427405750.280000,1916497371.00,1869808017.00
sz.300408,2024-10-30,2024-09-30,0.085424,0.298045,0.427682,1603712531.480000,1.065575,,1916497371.00,1869808017.00
sz.300408,2025-04-24,2024-12-31,0.114986,0.296981,0.429848,2190233758.580000,1.142944,7374990821.200000,1916497371.00,1869808017.00
sz.300408,2025-04-29,2025-03-31,0.026447,0.290701,0.410123,532895055.670000,1.194952,,1916497371.00,1869808017.00
sz.300408,2025-08-29,2025-06-30,0.061629,0.298179,0.419740,1237084530.390000,1.253350,3506868532.370000,1916497371.00,1869808017.00
sz.300408,2025-10-30,2025-09-30,0.095848,0.300834,0.424885,1957938593.360000,1.328299,,1916497371.00,1869808017.00
sz.300413,2024-04-22,2024-03-31,0.021737,0.138598,0.286323,460755933.010000,1.860110,,1870720815.00,1021699958.00
sz.300413,2024-08-22,2024-06-30,0.048684,0.149919,0.288446,1043428404.100000,1.796704,6959926553.070000,1870720815.00,1021699958.00
sz.300413,2024-10-26,2024-09-30,0.065561,0.138655,0.291470,1425062966.910000,1.720101,,1870720815.00,1021699958.00
sz.300413,2025-04-26,2024-12-31,0.062042,0.095379,0.290348,1342909354.730000,0.729317,14079689573.230000,1870720815.00,1021699958.00
sz.300413,2025-04-26,2025-03-31,0.016690,0.129071,0.264344,374351258.800000,0.679332,,1870720815.00,1021699958.00
sz.300413,2025-08-23,2025-06-30,0.033654,0.127858,0.265572,762502796.910000,0.568183,5963683329.690000,1870720815.00,1021699958.00
sz.300413,2025-10-25,2025-09-30,0.044511,0.112017,0.269119,1015221978.610000,0.500274,,1870720815.00,1021699958.00
sz.300418,2024-04-27,2024-03-31,-0.012423,-0.170124,0.784281,-205432496.750000,0.706901,,1215007204.00,1106373960.00
sz.300418,2024-08-24,2024-06-30,-0.025713,-0.199902,0.782019,-500116423.010000,0.414972,2432850640.280000,1231495054.00,1231495054.00
sz.300418,2024-10-30,2024-09-30,-0.041706,-0.232897,0.769027,-891624168.160000,0.246423,,1231495054.00,1231495054.00
